mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,dc
 520,+1, 1503, 5431,520.28256,    NaN,549.25599,    NaN,    NaN,-0.20708
 520,+1, 1519, 5431,520.28541,    NaN,549.31658,    NaN,    NaN, 0.01869
 520,+1, 1534, 5431,520.28826,    NaN,549.37886,    NaN,    NaN,-0.02688
 520,+1, 1550, 5431,520.29112,    NaN,549.37920,    NaN,    NaN,-0.06737
 520,+1, 1565, 5431,520.29397,    NaN,549.38777,    NaN,    NaN, 0.22799
 520,+1, 1581, 5431,520.29683,    NaN,549.43277,    NaN,    NaN, 0.03412
 520,+1, 1596, 5431,520.29968,    NaN,549.40624,    NaN,    NaN,-0.17651
 520,+1, 1612, 5431,520.30253,    NaN,549.44150,    NaN,    NaN,-0.20626
 520,+1, 1627, 5431,520.30539,    NaN,549.44285,    NaN,    NaN,-0.28281
 520,+1, 1643, 5431,520.30824,    NaN,549.45012,    NaN,    NaN,-0.09554
 520,+1, 1658, 5431,520.31110,    NaN,549.45435,    NaN,    NaN, 0.00804
 520,+1, 1674, 5431,520.31395,    NaN,549.49176,    NaN,    NaN,-0.00045
 520,+1, 1689, 5431,520.31680,    NaN,549.47564,    NaN,    NaN, 0.15145
 520,+1, 1705, 5431,520.31966,    NaN,549.50277,    NaN,    NaN, 0.20134
 520,+1, 1720, 5431,520.32251,    NaN,549.48206,    NaN,    NaN, 0.00626
 520,+1, 1736, 5431,520.32537,    NaN,549.49512,    NaN,    NaN,-0.16369
 520,+1, 1751, 5431,520.32822,    NaN,549.49860,    NaN,    NaN,-0.29427
 520,+1, 1767, 5431,520.33107,    NaN,549.54773,    NaN,    NaN, 0.01187
 520,+1, 1782, 5431,520.33393,    NaN,549.54563,    NaN,    NaN, 0.10812
 520,+1, 1798, 5431,520.33678,    NaN,549.53642,    NaN,    NaN,-0.01385
 520,+1, 1813, 5431,520.33964,    NaN,549.63407,    NaN,    NaN, 0.33737
 520,+1, 1829, 5431,520.34249,    NaN,549.56986,    NaN,    NaN,-0.23503
 520,+1, 1844, 5431,520.34535,    NaN,549.60672,    NaN,    NaN,-0.53032
 520,+1, 1860, 5431,520.34820,    NaN,549.62520,    NaN,    NaN, 0.40746
 520,+1, 1875, 5431,520.35105,    NaN,549.61487,    NaN,    NaN, 0.50894
 520,+1, 1891, 5431,520.35391,    NaN,549.72305,    NaN,    NaN, 0.01382
 520,+1, 1906, 5431,520.35676,    NaN,549.71809,    NaN,    NaN,-0.26885
 520,+1, 1922, 5431,520.35962,    NaN,549.75953,    NaN,    NaN,-0.03456
 520,+1, 1937, 5431,520.36247,    NaN,549.79581,    NaN,    NaN, 0.07421
 520,+1, 1953, 5431,520.36532,    NaN,549.80253,    NaN,    NaN, 0.08742
 520,+1, 1968, 5431,520.36818,    NaN,549.89238,    NaN,    NaN, 0.02413
 520,+1, 1984, 5431,520.37103,    NaN,549.87974,    NaN,    NaN,-0.19297
 520,+1, 1999, 5431,520.37389,    NaN,549.91956,    NaN,    NaN,-0.15249
 520,+1, 2015, 5431,520.37674,    NaN,549.90586,    NaN,    NaN, 0.02611
 520,+1, 2030, 5431,520.37959,    NaN,549.93996,    NaN,    NaN, 0.31374
 520,+1, 2046, 5431,520.38245,    NaN,549.96193,    NaN,    NaN, 0.23706
 520,+1, 2061, 5431,520.38530,    NaN,549.99504,    NaN,    NaN,-0.11531
 520,+1, 2077, 5431,520.38816,    NaN,549.94504,    NaN,    NaN,-0.05127
 520,+1, 2092, 5431,520.39101,    NaN,550.03117,    NaN,    NaN, 0.15796
 520,+1, 2108, 5431,520.39386,    NaN,550.07132,    NaN,    NaN, 0.03818
 520,+1, 2123, 5431,520.39672,    NaN,550.01574,    NaN,    NaN,-0.30934
 520,+1, 2139, 5431,520.39957,    NaN,550.01019,    NaN,    NaN,-0.05392
 520,+1, 2154, 5431,520.40243,    NaN,550.05316,    NaN,    NaN, 0.40062
 520,+1, 2170, 5431,520.40528,    NaN,550.03119,    NaN,    NaN,-0.04997
 520,+1, 2185, 5431,520.40814,    NaN,550.03092,    NaN,    NaN,-0.23458
 520,+1, 2201, 5431,520.41099,    NaN,550.08162,    NaN,    NaN, 0.00230
 520,+1, 2216, 5431,520.41384,    NaN,550.05389,    NaN,    NaN,-0.08579
 520,+1, 2232, 5431,520.41670,    NaN,550.10838,    NaN,    NaN,-0.07887
 520,+1, 2247, 5431,520.41955,    NaN,550.14104,    NaN,    NaN,-0.06724
 520,+1, 2263, 5431,520.42241,    NaN,550.13355,    NaN,    NaN,-0.06260
 520,+1, 2278, 5431,520.42526,    NaN,550.11131,    NaN,    NaN, 0.13575
 520,+1, 2294, 5431,520.42811,    NaN,550.20972,    NaN,    NaN, 0.16163
 520,+1, 2309, 5431,520.43097,    NaN,550.18235,    NaN,    NaN, 0.37667
 520,+1, 2325, 5431,520.43382,    NaN,550.23436,    NaN,    NaN,-0.02636
 520,+1, 2340, 5431,520.43668,    NaN,550.24709,    NaN,    NaN,-0.34668
 520,+1, 2356, 5431,520.43953,    NaN,550.24692,    NaN,    NaN, 0.06012
 520,+1, 2371, 5431,520.44238,    NaN,550.27440,    NaN,    NaN, 0.08929
 520,+1, 2387, 5431,520.44524,    NaN,550.29729,    NaN,    NaN, 0.01630
 520,+1, 2402, 5431,520.44809,    NaN,550.39212,    NaN,    NaN, 0.30509
 520,+1, 2418, 5431,520.45095,    NaN,550.48694,    NaN,    NaN, 0.70389
 520,+1, 2433, 5431,520.45380,    NaN,550.58177,    NaN,    NaN, 1.01437
 520,+1, 2449, 5431,520.45665,    NaN,550.67660,    NaN,    NaN, 1.32486
 520,+1, 2464, 5431,520.45951,    NaN,550.77143,    NaN,    NaN, 1.63534
 520,+1, 2480, 5431,520.46236,    NaN,550.86626,    NaN,    NaN, 1.94583
 520,+1, 2495, 5431,520.46522,    NaN,550.96109,    NaN,    NaN, 2.25631
 520,+1, 2511, 5431,520.46807,    NaN,551.01392,    NaN,    NaN, 0.02172
 520,+1, 2526, 5431,520.47093,    NaN,551.10875,    NaN,    NaN, 0.01897
 520,+1, 2542, 5431,520.47378,    NaN,551.20358,    NaN,    NaN, 0.01623
 520,+1, 2557, 5431,520.47663,    NaN,551.29840,    NaN,    NaN, 0.01348
 520,+1, 2573, 5431,520.47949,    NaN,551.39323,    NaN,    NaN, 0.01074
 520,+1, 2588, 5431,520.48234,    NaN,551.48806,    NaN,    NaN, 0.00799
 520,+1, 2604, 5431,520.48520,    NaN,551.58289,    NaN,    NaN, 0.09498
 520,+1, 2619, 5431,520.48805,    NaN,551.02861,    NaN,    NaN,-0.07344
