mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,doc
 512,+1, 4340, 5859,512.74959,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4355, 5859,512.75224,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4371, 5859,512.75488,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4386, 5859,512.75753,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4402, 5859,512.76017,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4417, 5859,512.76282,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4433, 5859,512.76547,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4448, 5859,512.76811,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4464, 5859,512.77076,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4479, 5859,512.77340,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4495, 5859,512.77605,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4510, 5859,512.77869,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4526, 5859,512.78134,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4541, 5859,512.78399,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4557, 5859,512.78663,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4572, 5859,512.78928,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4588, 5859,512.79192,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4603, 5859,512.79457,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4619, 5859,512.79721,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4634, 5859,512.79986,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4650, 5859,512.80251,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4665, 5859,512.80515,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4681, 5859,512.80780,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4696, 5859,512.81044,    NaN,      NaN,    NaN,    NaN,     NaN
 512,+1, 4712, 5859,512.81309,    NaN,359.25245,    NaN,    NaN,-5.79227
 512,+1, 4727, 5859,512.81573,    NaN,355.49487,    NaN,    NaN,-4.32057
 512,+1, 4743, 5859,512.81838,    NaN,351.73729,    NaN,    NaN, 2.94329
 512,+1, 4758, 5859,512.82103,    NaN,347.97969,    NaN,    NaN, 2.39120
 512,+1, 4774, 5859,512.82367,    NaN,570.49956,    NaN,    NaN, 1.33921
 512,+1, 4789, 5859,512.82632,    NaN,570.61639,    NaN,    NaN,-0.36681
 512,+1, 4805, 5859,512.82896,    NaN,570.61200,    NaN,    NaN,-0.50077
 512,+1, 4820, 5859,512.83161,    NaN,570.60904,    NaN,    NaN, 0.60445
 512,+1, 4836, 5859,512.83425,    NaN,570.73138,    NaN,    NaN, 0.60882
 512,+1, 4851, 5859,512.83690,    NaN,570.82040,    NaN,    NaN, 0.89732
 512,+1, 4867, 5859,512.83955,    NaN,570.88167,    NaN,    NaN, 1.66726
 512,+1, 4882, 5859,512.84219,    NaN,570.94366,    NaN,    NaN, 2.12101
 512,+1, 4898, 5859,512.84484,    NaN,571.05762,    NaN,    NaN, 2.27318
 512,+1, 4913, 5859,512.84748,    NaN,571.14701,    NaN,    NaN, 2.63072
 512,+1, 4929, 5859,512.85013,    NaN,571.23992,    NaN,    NaN, 2.70617
 512,+1, 4944, 5859,512.85277,    NaN,571.44367,    NaN,    NaN, 2.65228
 512,+1, 4960, 5859,512.85542,    NaN,571.45665,    NaN,    NaN, 3.27058
 512,+1, 4975, 5859,512.85807,    NaN,571.47247,    NaN,    NaN, 3.87680
 512,+1, 4991, 5859,512.86071,    NaN,571.50278,    NaN,    NaN, 4.09944
 512,+1, 5006, 5859,512.86336,    NaN,571.61837,    NaN,    NaN, 4.24403
 512,+1, 5022, 5859,512.86600,    NaN,571.71028,    NaN,    NaN, 4.54768
 512,+1, 5037, 5859,512.86865,    NaN,571.65401,    NaN,    NaN, 5.05308
 512,+1, 5053, 5859,512.87129,    NaN,571.65563,    NaN,    NaN, 5.48159
 512,+1, 5068, 5859,512.87394,    NaN,571.68002,    NaN,    NaN, 5.01399
 512,+1, 5084, 5859,512.87658,    NaN,571.66361,    NaN,    NaN, 5.02852
 512,+1, 5099, 5859,512.87923,    NaN,571.66495,    NaN,    NaN, 5.05261
 512,+1, 5115, 5859,512.88188,    NaN,571.64309,    NaN,    NaN, 5.02791
 512,+1, 5130, 5859,512.88452,    NaN,571.59943,    NaN,    NaN, 5.18360
 512,+1, 5146, 5859,512.88717,    NaN,571.58592,    NaN,    NaN, 4.94385
 512,+1, 5161, 5859,512.88981,    NaN,571.53256,    NaN,    NaN, 5.07076
 512,+1, 5177, 5859,512.89246,    NaN,571.52205,    NaN,    NaN, 4.94896
 512,+1, 5192, 5859,512.89510,    NaN,571.49802,    NaN,    NaN, 4.93994
 512,+1, 5208, 5859,512.89714,    NaN,571.40222,    NaN,    NaN, 4.23508
 512,+1, 5223, 5859,512.89847,    NaN,571.35564,    NaN,    NaN, 2.13589
 512,+1, 5239, 5859,512.89980,    NaN,571.32184,    NaN,    NaN, 0.83679
 512,+1, 5254, 5859,512.90113,    NaN,571.23104,    NaN,    NaN, 0.19998
 512,+1, 5263, 5859,512.90184,    NaN,571.20115,    NaN,    NaN,-0.00407
 512,+1, 5263, 5859,512.90185,    NaN,571.20050,    NaN,    NaN,-0.00589
 512,+1, 5263, 5859,512.90187,    NaN,571.19985,    NaN,    NaN,-0.00771
 512,+1, 5263, 5859,512.90188,    NaN,571.19920,    NaN,    NaN,-0.00953
 512,+1, 5263, 5859,512.90190,    NaN,571.19855,    NaN,    NaN,-0.01135
 512,+1, 5263, 5859,512.90191,    NaN,571.19790,    NaN,    NaN,-0.01317
 512,+1, 5263, 5859,512.90193,    NaN,571.19725,    NaN,    NaN,-0.01499
 512,+1, 5263, 5859,512.90194,    NaN,571.19660,    NaN,    NaN,-0.01681
 512,+1, 5263, 5859,512.90196,    NaN,571.19595,    NaN,    NaN,-0.01863
 512,+1, 5263, 5859,512.90197,    NaN,571.19530,    NaN,    NaN,-0.02045
 512,+1, 5264, 5859,512.90198,    NaN,571.19465,    NaN,    NaN,-0.02227
 512,+1, 5264, 5859,512.90200,    NaN,571.19400,    NaN,    NaN,-0.02410
 512,+1, 5264, 5859,512.90201,    NaN,571.19335,    NaN,    NaN,-0.02592
 512,+1, 5264, 5859,512.90203,    NaN,571.19270,    NaN,    NaN,-0.02774
 512,+1, 5264, 5859,512.90204,    NaN,571.19205,    NaN,    NaN,-0.02956
 512,+1, 5264, 5859,512.90206,    NaN,571.19140,    NaN,    NaN,-0.03138
