Htn2PksFeb09,Y:\Documents\Engineering\Data\LOR\CSX_OhioRsub\Htn2PksFeb09,
UTM,17 North,NAD 1983 (Conus),Geoid03CONUS
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,covXX,covYY,covZZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
202_A,LRdot,+38.431247063,-82.370474768,446.411,13958482.113,1247967.928,555.243,7.461,10:01:06 18 Feb 2009,,,,0.051,0.080,0.003,,,,1,6
203_A,LRdot,+38.431254212,-82.370452564,446.424,13958484.621,1247974.325,555.256,7.461,10:01:07 18 Feb 2009,,,,0.035,0.055,0.005,,,,1,6
204_A,LRdot,+38.431263114,-82.370423974,446.550,13958487.740,1247982.561,555.382,7.461,10:01:08 18 Feb 2009,,,,0.022,0.034,0.003,,,,1,6
205_A,LRdot,+38.431273767,-82.370390072,446.580,13958491.474,1247992.327,555.412,7.461,10:01:09 18 Feb 2009,,,,0.031,0.048,0.002,,,,1,6
206_A,LRdot,+38.431285856,-82.370351345,446.639,13958495.711,1248003.483,555.471,7.461,10:01:10 18 Feb 2009,,,,0.018,0.028,0.003,,,,1,6
207_A,LRdot,+38.431299051,-82.370308806,446.661,13958500.333,1248015.736,555.494,7.461,10:01:11 18 Feb 2009,,,,0.022,0.035,0.002,,,,1,6
208_A,LRdot,+38.431313274,-82.370261716,446.732,13958505.311,1248029.298,555.564,7.461,10:01:12 18 Feb 2009,,,,0.022,0.035,0.002,,,,1,6
209_A,LRdot,+38.431328881,-82.370209168,446.702,13958510.769,1248044.431,555.534,7.461,10:01:13 18 Feb 2009,,,,0.032,0.050,0.002,,,,1,6
210_A,LRdot,+38.431347319,-82.370145157,446.717,13958517.209,1248062.862,555.550,7.461,10:01:14 18 Feb 2009,,,,0.019,0.030,0.003,,,,1,6
211_A,LRdot,+38.431363220,-82.370088491,446.765,13958522.757,1248079.175,555.598,7.461,10:01:15 18 Feb 2009,,,,0.019,0.029,0.002,,,,1,6
212_A,LRdot,+38.431381325,-82.370022365,446.732,13958529.067,1248098.210,555.565,7.461,10:01:16 18 Feb 2009,,,,0.032,0.050,0.002,,,,1,6
213_A,LRdot,+38.431401757,-82.369945777,446.768,13958536.180,1248120.253,555.601,7.461,10:01:17 18 Feb 2009,,,,0.027,0.042,0.003,,,,1,6
214_A,LRdot,+38.431418588,-82.369880534,446.848,13958542.029,1248139.028,555.682,7.461,10:01:18 18 Feb 2009,,,,0.021,0.033,0.002,,,,1,6
215_A,LRdot,+38.431439243,-82.369799063,446.889,13958549.202,1248162.471,555.722,7.461,10:01:19 18 Feb 2009,,,,0.025,0.039,0.002,,,,1,6
216_A,LRdot,+38.431456007,-82.369731273,446.889,13958555.017,1248181.975,555.723,7.461,10:01:20 18 Feb 2009,,,,0.021,0.033,0.002,,,,1,6
217_A,LRdot,+38.431476369,-82.369646574,446.928,13958562.070,1248206.340,555.762,7.461,10:01:21 18 Feb 2009,,,,0.030,0.047,0.002,,,,1,6
218_A,LRdot,+38.431493251,-82.369575388,446.921,13958567.913,1248226.817,555.755,7.461,10:01:22 18 Feb 2009,,,,0.029,0.046,0.003,,,,1,6
219_A,LRdot,+38.431512186,-82.369494283,446.940,13958574.461,1248250.146,555.775,7.461,10:01:23 18 Feb 2009,,,,0.024,0.038,0.003,,,,1,6
220_A,LRdot,+38.431531221,-82.369411293,446.970,13958581.038,1248274.015,555.805,7.461,10:01:24 18 Feb 2009,,,,0.020,0.032,0.002,,,,1,6
221_A,LRdot,+38.431550397,-82.369326675,446.920,13958587.660,1248298.351,555.755,7.461,10:01:25 18 Feb 2009,,,,0.022,0.035,0.002,,,,1,6
222_A,LRdot,+38.431569513,-82.369241053,446.861,13958594.254,1248322.974,555.696,7.461,10:01:26 18 Feb 2009,,,,0.022,0.034,0.002,,,,1,6
223_A,LRdot,+38.431588821,-82.369154878,446.877,13958600.918,1248347.756,555.713,7.461,10:01:27 18 Feb 2009,,,,0.025,0.039,0.002,,,,1,6
224_A,LRdot,+38.431608039,-82.369069463,446.831,13958607.550,1248372.321,555.667,7.461,10:01:28 18 Feb 2009,,,,0.019,0.030,0.002,,,,1,6
225_A,LRdot,+38.431627191,-82.368983877,446.805,13958614.159,1248396.933,555.640,7.461,10:01:29 18 Feb 2009,,,,0.023,0.036,0.002,,,,1,6
226_A,LRdot,+38.431646436,-82.368897849,446.776,13958620.799,1248421.673,555.612,7.461,10:01:30 18 Feb 2009,,,,0.019,0.030,0.002,,,,1,6
227_A,LRdot,+38.431665295,-82.368813660,446.733,13958627.307,1248445.885,555.569,7.461,10:01:31 18 Feb 2009,,,,0.025,0.039,0.002,,,,1,6
228_A,LRdot,+38.431685318,-82.368724187,446.683,13958634.217,1248471.615,555.519,7.461,10:01:32 18 Feb 2009,,,,0.021,0.033,0.002,,,,1,6
229_A,LRdot,+38.431700918,-82.368654597,446.708,13958639.600,1248491.628,555.545,7.461,10:01:33 18 Feb 2009,,,,0.030,0.048,0.002,,,,1,6
230_A,LRdot,+38.431718697,-82.368575250,446.671,13958645.735,1248514.447,555.508,7.461,10:01:34 18 Feb 2009,,,,0.032,0.051,0.003,,,,1,6
231_A,LRdot,+38.431732012,-82.368515478,446.637,13958650.329,1248531.636,555.474,7.461,10:01:35 18 Feb 2009,,,,0.026,0.040,0.003,,,,1,6
232_A,LRdot,+38.431745456,-82.368455454,446.615,13958654.968,1248548.897,555.452,7.461,10:01:36 18 Feb 2009,,,,0.023,0.035,0.002,,,,1,6
233_A,LRdot,+38.431756997,-82.368403861,446.648,13958658.950,1248563.735,555.485,7.461,10:01:37 18 Feb 2009,,,,0.034,0.054,0.002,,,,1,6
234_A,LRdot,+38.431766619,-82.368360536,446.679,13958662.269,1248576.193,555.516,7.461,10:01:38 18 Feb 2009,,,,0.020,0.032,0.003,,,,1,6
235_A,LRdot,+38.431774493,-82.368325189,446.674,13958664.985,1248586.358,555.512,7.461,10:01:39 18 Feb 2009,,,,0.024,0.038,0.002,,,,1,6
236_A,LRdot,+38.431780545,-82.368298156,446.704,13958667.074,1248594.132,555.542,7.461,10:01:40 18 Feb 2009,,,,0.018,0.028,0.002,,,,1,6
237_A,LRdot,+38.431784893,-82.368278530,446.688,13958668.573,1248599.776,555.526,7.461,10:01:41 18 Feb 2009,,,,0.025,0.040,0.002,,,,1,6
238_A,LRdot,+38.431790992,-82.368251186,446.699,13958670.677,1248607.640,555.537,7.461,10:01:43 18 Feb 2009,,,,0.032,0.051,0.002,,,,1,6
239_A,LRdot,+38.431799029,-82.368215110,446.737,13958673.450,1248618.014,555.575,7.461,10:01:45 18 Feb 2009,,,,0.018,0.028,0.002,,,,1,6
500_A,LRdot,+38.429090690,-82.376442722,441.270,13957722.520,1246247.146,550.086,7.461,10:51:09 18 Feb 2009,,,,0.027,0.033,0.002,,,,1,7
501_A,LRdot,+38.429110841,-82.376387115,441.290,13957729.619,1246263.180,550.106,7.461,10:51:10 18 Feb 2009,,,,0.028,0.034,0.002,,,,1,7
502_A,LRdot,+38.429127557,-82.376341404,441.250,13957735.509,1246276.362,550.066,7.461,10:51:11 18 Feb 2009,,,,0.035,0.042,0.002,,,,1,7
503_A,LRdot,+38.429146051,-82.376290586,441.257,13957742.025,1246291.016,550.074,7.461,10:51:12 18 Feb 2009,,,,0.027,0.033,0.002,,,,1,7
504_A,LRdot,+38.429165070,-82.376238240,441.310,13957748.725,1246306.110,550.127,7.461,10:51:13 18 Feb 2009,,,,0.033,0.040,0.002,,,,1,7
505_A,LRdot,+38.429184492,-82.376184843,441.289,13957755.568,1246321.508,550.106,7.461,10:51:14 18 Feb 2009,,,,0.041,0.049,0.002,,,,1,7
506_A,LRdot,+38.429204045,-82.376131387,441.315,13957762.458,1246336.923,550.133,7.461,10:51:15 18 Feb 2009,,,,0.026,0.031,0.003,,,,1,7
507_A,LRdot,+38.429223906,-82.376076857,441.355,13957769.455,1246352.647,550.173,7.461,10:51:16 18 Feb 2009,,,,0.042,0.051,0.002,,,,1,7
508_A,LRdot,+38.429246486,-82.376014995,441.380,13957777.411,1246370.486,550.198,7.461,10:51:17 18 Feb 2009,,,,0.027,0.033,0.003,,,,1,7
509_A,LRdot,+38.429265143,-82.375963671,441.365,13957783.984,1246385.285,550.182,7.461,10:51:18 18 Feb 2009,,,,0.024,0.029,0.002,,,,1,7
510_A,LRdot,+38.429285367,-82.375908338,441.392,13957791.111,1246401.242,550.210,7.461,10:51:19 18 Feb 2009,,,,0.030,0.037,0.002,,,,1,7
