name, fCode, lati,long,ellHt,northing,easting,elev,antHt, horizPrec , vertPrec ,startTime,RMS,,,,NumPos,minSVs
330117, CL,34.91598306,-79.66120967,321.258,425012.546,1801788.001,424.652,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330118, CL,34.91601048,-79.66116667,321.038,425022.438,1801800.956,424.434,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330119, CL,34.91603724,-79.66112346,321.198,425032.093,1801813.975,424.593,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330120, CL,34.91606455,-79.6610811,321.375,425041.946,1801826.74,424.771,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330121, CL,34.91609101,-79.6610381,321.462,425051.489,1801839.694,424.858,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330122, CL,34.91611803,-79.6609957,321.948,425061.237,1801852.471,425.345,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330123, CL,34.91614543,-79.66095306,321.751,425071.126,1801865.319,425.148,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330124, CL,34.91617194,-79.66090977,321.663,425080.684,1801878.359,425.06,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330125, CL,34.91619964,-79.66086765,321.065,425090.683,1801891.053,424.462,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330126, CL,34.91622597,-79.66082431,321.242,425100.177,1801904.109,424.639,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330127, CL,34.91625339,-79.66078174,320.964,425110.073,1801916.936,424.362,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330128, CL,34.91628054,-79.66073883,321.063,425119.866,1801929.863,424.461,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330129, CL,34.9163074,-79.66069571,321.049,425129.554,1801942.855,424.448,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330130, CL,34.91633472,-79.66065304,321.109,425139.413,1801955.714,424.508,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330131, CL,34.91636155,-79.66060942,320.928,425149.091,1801968.852,424.327,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330132, CL,34.91638949,-79.66056676,321.241,425159.173,1801981.709,424.641,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330133, CL,34.91641663,-79.66052318,320.532,425168.963,1801994.837,423.932,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330134, CL,34.91644381,-79.66047986,321.143,425178.767,1802007.891,424.543,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330135, CL,34.91647174,-79.66043695,321.713,425188.847,1802020.821,425.113,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330136, CL,34.91649868,-79.66039306,321.586,425198.563,1802034.043,424.986,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330137, CL,34.91652653,-79.66035016,321.451,425208.612,1802046.97,424.851,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330138, CL,34.91655328,-79.6603067,321.646,425218.261,1802060.061,425.047,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330139, CL,34.91658049,-79.66026424,321.586,425228.079,1802072.856,424.987,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330140, CL,34.91660697,-79.66022258,321.537,425237.634,1802085.408,424.938,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
330141, CL,34.91663177,-79.66018254,321.59,425246.58,1802097.47,424.992,15.737,0.014,0.03,5/27/08 17:18,0.001,,,,1,5
