Htn2PPmay09
UTM,17 North,(WGS 84),Geoid03
feet,
PointID,FC,Latitude,Longitude,ElHt,Northing,Easting,Elevation,AntHt,dateTime,DeltaX,DeltaY,DeltaZ,hPrec,vPrec,RMS, MaxPDOP , MaxHDOP , MaxVDOP ,NbrGPSpos,MinSats
1240,LR,+38.44003,-82.33195,443.527,13961516.37,1259047.505,552.458,7.738,5/19/09 9:53,25806.012,7489.594,4764.713,0.031,0.049,0.004,1.587,0.848,1.342,1,14
1241,LR,+38.44004,-82.33191,443.523,13961521.76,1259057.685,552.454,7.738,5/19/09 9:53,25815.565,7494.357,4769.047,0.039,0.054,0.005,1.35,0.792,1.093,1,15
1242,LR,+38.44006,-82.33188,443.565,13961527.19,1259067.928,552.496,7.738,5/19/09 9:53,25825.183,7499.117,4773.441,0.039,0.054,0.005,1.35,0.792,1.093,1,15
1243,LR,+38.44007,-82.33184,443.538,13961532.56,1259078.164,552.469,7.738,5/19/09 9:53,25834.791,7503.894,4777.748,0.039,0.054,0.005,1.35,0.792,1.093,1,15
1244,LR,+38.44009,-82.33180,443.566,13961537.91,1259088.401,552.497,7.738,5/19/09 9:53,25844.407,7508.619,4782.076,0.033,0.046,0.004,1.35,0.792,1.093,1,15
1245,LR,+38.44010,-82.33177,443.584,13961543.25,1259098.642,552.515,7.738,5/19/09 9:53,25854.029,7513.341,4786.382,0.033,0.046,0.004,1.35,0.792,1.093,1,15
1246,LR,+38.44012,-82.33173,443.627,13961548.57,1259108.889,552.558,7.738,5/19/09 9:53,25863.66,7518.036,4790.695,0.034,0.047,0.004,1.35,0.792,1.093,1,15
1247,LR,+38.44013,-82.33170,443.693,13961553.83,1259119.109,552.625,7.738,5/19/09 9:53,25873.273,7522.667,4794.969,0.034,0.047,0.004,1.35,0.792,1.093,1,15
1248,LR,+38.44015,-82.33166,443.67,13961559.06,1259129.286,552.601,7.738,5/19/09 9:53,25882.837,7527.352,4799.173,0.034,0.047,0.004,1.35,0.792,1.093,1,15
1249,LR,+38.44016,-82.33163,443.746,13961564.3,1259139.455,552.678,7.738,5/19/09 9:53,25892.403,7531.955,4803.435,0.034,0.046,0.004,1.35,0.792,1.093,1,15
1250,LR,+38.44018,-82.33159,443.789,13961569.43,1259149.6,552.721,7.738,5/19/09 9:53,25901.952,7536.52,4807.598,0.034,0.046,0.004,1.35,0.792,1.093,1,15
1251,LR,+38.44019,-82.33156,443.847,13961574.54,1259159.704,552.779,7.738,5/19/09 9:53,25911.464,7541.05,4811.749,0.033,0.045,0.004,1.35,0.792,1.093,1,15
1252,LR,+38.44020,-82.33152,443.914,13961579.64,1259169.759,552.846,7.738,5/19/09 9:53,25920.928,7545.566,4815.904,0.033,0.045,0.004,1.35,0.792,1.093,1,15
1253,LR,+38.44022,-82.33149,443.97,13961584.7,1259179.791,552.902,7.738,5/19/09 9:53,25930.375,7550.055,4820.011,0.033,0.045,0.004,1.35,0.792,1.093,1,15
1254,LR,+38.44023,-82.33145,444.003,13961589.7,1259189.803,552.935,7.738,5/19/09 9:53,25939.803,7554.529,4824.065,0.034,0.046,0.004,1.35,0.792,1.093,1,15
1255,LR,+38.44025,-82.33142,444.089,13961594.67,1259199.792,553.021,7.738,5/19/09 9:53,25949.218,7558.938,4828.124,0.034,0.046,0.004,1.35,0.792,1.093,1,15
1256,LR,+38.44026,-82.33138,444.124,13961599.61,1259209.789,553.057,7.738,5/19/09 9:53,25958.638,7563.367,4832.128,0.033,0.045,0.004,1.35,0.792,1.093,1,15
1257,LR,+38.44027,-82.33135,444.162,13961604.57,1259219.774,553.094,7.738,5/19/09 9:53,25968.045,7567.805,4836.148,0.033,0.045,0.004,1.35,0.792,1.093,1,15
1258,LR,+38.44029,-82.33131,444.233,13961609.47,1259229.764,553.165,7.738,5/19/09 9:53,25977.466,7572.185,4840.147,0.033,0.045,0.004,1.35,0.792,1.093,1,15
1259,LR,+38.44030,-82.33128,444.295,13961614.35,1259239.74,553.227,7.738,5/19/09 9:53,25986.873,7576.555,4844.122,0.035,0.049,0.005,1.35,0.792,1.093,1,15
1260,LR,+38.44032,-82.33125,444.36,13961619.18,1259249.694,553.293,7.738,5/19/09 9:53,25996.265,7580.886,4848.056,0.035,0.049,0.005,1.35,0.792,1.093,1,15
1261,LR,+38.44033,-82.33121,444.458,13961623.95,1259259.622,553.391,7.738,5/19/09 9:53,26005.639,7585.158,4851.972,0.033,0.045,0.004,1.35,0.792,1.093,1,15
1262,LR,+38.44034,-82.33118,444.516,13961628.72,1259269.534,553.448,7.738,5/19/09 9:53,26014.994,7589.452,4855.852,0.033,0.045,0.004,1.35,0.792,1.093,1,15
1263,LR,+38.44036,-82.33114,444.556,13961633.48,1259279.433,553.489,7.738,5/19/09 9:53,26024.336,7593.751,4859.716,0.033,0.045,0.004,1.35,0.792,1.093,1,15
1264,LR,+38.44037,-82.33111,444.647,13961638.17,1259289.319,553.58,7.738,5/19/09 9:53,26033.675,7597.974,4863.563,0.035,0.049,0.005,1.35,0.792,1.093,1,15
1265,LR,+38.44038,-82.33107,444.71,13961642.85,1259299.17,553.643,7.738,5/19/09 9:53,26042.979,7602.203,4867.381,0.035,0.049,0.005,1.35,0.792,1.093,1,15
1266,LR,+38.44040,-82.33104,444.743,13961647.52,1259309.016,553.676,7.738,5/19/09 9:53,26052.276,7606.445,4871.168,0.035,0.049,0.005,1.35,0.792,1.093,1,15
1267,LR,+38.44041,-82.33101,444.822,13961652.13,1259318.864,553.756,7.738,5/19/09 9:53,26061.586,7610.619,4874.941,0.035,0.049,0.005,1.35,0.792,1.093,1,15
1268,LR,+38.44042,-82.33097,444.888,13961656.73,1259328.737,553.822,7.738,5/19/09 9:53,26070.919,7614.801,4878.7,0.035,0.049,0.005,1.35,0.792,1.093,1,15
1269,LR,+38.44044,-82.33094,444.96,13961661.35,1259338.645,553.893,7.738,5/19/09 9:53,26080.287,7618.991,4882.472,0.038,0.052,0.005,1.35,0.792,1.093,1,15
1270,LR,+38.44045,-82.33090,444.991,13961665.98,1259348.607,553.925,7.738,5/19/09 9:53,26089.702,7623.229,4886.231,0.038,0.052,0.005,1.35,0.792,1.093,1,15
1271,LR,+38.44046,-82.33087,445.02,13961670.57,1259358.563,553.954,7.738,5/19/09 9:53,26099.115,7627.444,4889.957,0.038,0.053,0.005,1.35,0.792,1.093,1,15
1272,LR,+38.44047,-82.33083,445.091,13961675.19,1259368.59,554.025,7.738,5/19/09 9:53,26108.599,7631.653,4893.732,0.038,0.053,0.005,1.35,0.792,1.093,1,15
1273,LR,+38.44049,-82.33080,445.13,13961679.78,1259378.658,554.064,7.738,5/19/09 9:53,26118.124,7635.877,4897.468,0.038,0.053,0.005,1.35,0.792,1.093,1,15
1274,LR,+38.44050,-82.33076,445.191,13961684.34,1259388.722,554.125,7.738,5/19/09 9:53,26127.65,7640.067,4901.196,0.036,0.049,0.005,1.35,0.792,1.093,1,15
1275,LR,+38.44051,-82.33073,445.238,13961688.95,1259398.862,554.172,7.738,5/19/09 9:53,26137.246,7644.304,4904.948,0.036,0.049,0.005,1.35,0.792,1.093,1,15
1276,LR,+38.44053,-82.33069,445.28,13961693.55,1259408.998,554.214,7.738,5/19/09 9:53,26146.837,7648.539,4908.691,0.035,0.048,0.004,1.349,0.792,1.092,1,15
1277,LR,+38.44054,-82.33066,445.384,13961698.11,1259419.188,554.319,7.738,5/19/09 9:53,26156.492,7652.713,4912.447,0.035,0.048,0.004,1.349,0.792,1.092,1,15
1278,LR,+38.44055,-82.33062,445.448,13961702.67,1259429.406,554.383,7.738,5/19/09 9:53,26166.171,7656.918,4916.173,0.035,0.048,0.004,1.349,0.792,1.092,1,15
1279,LR,+38.44057,-82.33059,445.497,13961707.24,1259439.644,554.432,7.738,5/19/09 9:53,26175.867,7661.145,4919.899,0.035,0.048,0.004,1.349,0.792,1.092,1,15
1280,LR,+38.44058,-82.33055,445.522,13961711.77,1259449.865,554.456,7.738,5/19/09 9:53,26185.548,7665.363,4923.577,0.035,0.048,0.004,1.349,0.792,1.092,1,15
1281,LR,+38.44059,-82.33052,445.605,13961716.26,1259460.093,554.539,7.738,5/19/09 9:53,26195.246,7669.511,4927.259,0.038,0.052,0.005,1.349,0.792,1.092,1,15
1282,LR,+38.44060,-82.33048,445.681,13961720.72,1259470.341,554.616,7.738,5/19/09 9:53,26204.965,7673.655,4930.923,0.038,0.052,0.005,1.349,0.792,1.092,1,15
1283,LR,+38.44062,-82.33045,445.756,13961725.14,1259480.557,554.69,7.738,5/19/09 9:53,26214.658,7677.763,4934.541,0.038,0.052,0.005,1.349,0.792,1.092,1,15
1284,LR,+38.44063,-82.33041,445.824,13961729.56,1259490.788,554.759,7.738,5/19/09 9:53,26224.363,7681.886,4938.168,0.032,0.045,0.004,1.349,0.792,1.092,1,15
1285,LR,+38.44064,-82.33037,445.907,13961733.96,1259500.989,554.842,7.738,5/19/09 9:53,26234.042,7685.976,4941.781,0.032,0.045,0.004,1.349,0.792,1.092,1,15
1286,LR,+38.44065,-82.33034,445.959,13961738.33,1259511.153,554.894,7.738,5/19/09 9:53,26243.685,7690.064,4945.348,0.033,0.046,0.004,1.349,0.792,1.092,1,15
1287,LR,+38.44067,-82.33030,446.072,13961742.62,1259521.262,555.007,7.738,5/19/09 9:53,26253.287,7694.053,4948.894,0.033,0.046,0.004,1.349,0.792,1.092,1,15
1288,LR,+38.44068,-82.33027,446.135,13961746.88,1259531.302,555.07,7.738,5/19/09 9:53,26262.819,7698.051,4952.385,0.033,0.046,0.004,1.349,0.792,1.092,1,15
1289,LR,+38.44069,-82.33023,446.199,13961751.11,1259541.25,555.134,7.738,5/19/09 9:53,26272.263,7702.013,4955.846,0.037,0.052,0.005,1.349,0.792,1.092,1,15
1290,LR,+38.44070,-82.33020,446.267,13961755.24,1259551.114,555.203,7.738,5/19/09 9:53,26281.634,7705.905,4959.241,0.037,0.052,0.005,1.349,0.792,1.092,1,15
1291,LR,+38.44071,-82.33017,446.314,13961759.3,1259560.882,555.249,7.738,5/19/09 9:53,26290.914,7709.753,4962.559,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1292,LR,+38.44072,-82.33013,446.399,13961763.31,1259570.562,555.334,7.738,5/19/09 9:53,26300.116,7713.528,4965.861,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1293,LR,+38.44074,-82.33010,446.471,13961767.3,1259580.238,555.407,7.738,5/19/09 9:53,26309.314,7717.299,4969.14,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1294,LR,+38.44075,-82.33007,446.536,13961771.24,1259589.911,555.472,7.738,5/19/09 9:53,26318.514,7721.05,4972.382,0.033,0.045,0.004,1.349,0.792,1.092,1,15
1295,LR,+38.44076,-82.33003,446.615,13961775.2,1259599.592,555.551,7.738,5/19/09 9:53,26327.721,7724.796,4975.637,0.033,0.045,0.004,1.349,0.792,1.092,1,15
1296,LR,+38.44077,-82.33000,446.644,13961779.14,1259609.283,555.58,7.738,5/19/09 9:53,26336.936,7728.573,4978.851,0.033,0.045,0.004,1.349,0.792,1.092,1,15
1297,LR,+38.44078,-82.32996,446.713,13961783.07,1259619.037,555.649,7.738,5/19/09 9:53,26346.217,7732.323,4982.083,0.035,0.048,0.004,1.349,0.792,1.092,1,15
1298,LR,+38.44079,-82.32993,446.816,13961786.96,1259628.728,555.752,7.738,5/19/09 9:53,26355.443,7736.013,4985.303,0.035,0.048,0.004,1.349,0.792,1.092,1,15
1299,LR,+38.44080,-82.32990,446.824,13961790.82,1259638.401,555.76,7.738,5/19/09 9:53,26364.644,7739.755,4988.442,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1300,LR,+38.44081,-82.32986,446.883,13961794.63,1259647.985,555.819,7.738,5/19/09 9:53,26373.767,7743.418,4991.577,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1301,LR,+38.44082,-82.32983,446.932,13961798.39,1259657.507,555.868,7.738,5/19/09 9:53,26382.834,7747.045,4994.659,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1302,LR,+38.44084,-82.32980,446.992,13961802.15,1259666.995,555.929,7.738,5/19/09 9:53,26391.868,7750.657,4997.747,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1303,LR,+38.44085,-82.32977,447.007,13961805.91,1259676.463,555.943,7.738,5/19/09 9:53,26400.877,7754.305,5000.81,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1304,LR,+38.44086,-82.32973,447.064,13961809.57,1259685.9,556.001,7.738,5/19/09 9:54,26409.87,7757.851,5003.819,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1305,LR,+38.44087,-82.32970,447.124,13961813.21,1259695.312,556.061,7.738,5/19/09 9:54,26418.84,7761.382,5006.815,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1306,LR,+38.44088,-82.32967,447.207,13961816.8,1259704.67,556.144,7.738,5/19/09 9:54,26427.763,7764.856,5009.785,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1307,LR,+38.44089,-82.32963,447.253,13961820.38,1259714.055,556.19,7.738,5/19/09 9:54,26436.711,7768.355,5012.724,0.034,0.047,0.004,1.349,0.792,1.092,1,15
1308,LR,+38.44090,-82.32959,447.335,13961825.66,1259727.988,556.272,7.738,5/19/09 9:54,26449.999,7773.517,5017.066,0.034,0.047,0.004,1.349,0.792,1.092,1,15
1309,LR,+38.44092,-82.32954,447.411,13961830.78,1259741.712,556.348,7.738,5/19/09 9:54,26463.096,7778.559,5021.28,0.035,0.048,0.004,1.349,0.792,1.092,1,15
1310,LR,+38.44093,-82.32949,447.483,13961835.8,1259755.251,556.421,7.738,5/19/09 9:54,26476.019,7783.515,5025.412,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1311,LR,+38.44095,-82.32945,447.584,13961840.74,1259768.618,556.521,7.738,5/19/09 9:54,26488.782,7788.375,5029.495,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1312,LR,+38.44096,-82.32940,447.624,13961845.66,1259781.923,556.561,7.738,5/19/09 9:54,26501.48,7793.259,5033.522,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1313,LR,+38.44097,-82.32935,447.718,13961850.53,1259795.147,556.656,7.738,5/19/09 9:54,26514.108,7798.059,5037.544,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1314,LR,+38.44099,-82.32931,447.747,13961855.32,1259808.32,556.685,7.738,5/19/09 9:54,26526.686,7802.861,5041.471,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1315,LR,+38.44100,-82.32926,447.77,13961860.08,1259821.396,556.708,7.738,5/19/09 9:54,26539.17,7807.629,5045.362,0.034,0.047,0.004,1.349,0.792,1.092,1,15
1316,LR,+38.44101,-82.32922,447.849,13961864.8,1259834.414,556.787,7.738,5/19/09 9:54,26551.608,7812.318,5049.252,0.034,0.047,0.004,1.349,0.792,1.092,1,15
1317,LR,+38.44103,-82.32917,447.926,13961869.48,1259847.33,556.864,7.738,5/19/09 9:54,26563.947,7816.973,5053.113,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1318,LR,+38.44104,-82.32913,447.995,13961874.16,1259860.201,556.933,7.738,5/19/09 9:54,26576.242,7821.625,5056.964,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1319,LR,+38.44105,-82.32908,447.997,13961878.87,1259873.122,556.935,7.738,5/19/09 9:54,26588.575,7826.357,5060.801,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1320,LR,+38.44107,-82.32904,448.029,13961883.56,1259886.061,556.967,7.738,5/19/09 9:54,26600.931,7831.06,5064.647,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1321,LR,+38.44108,-82.32899,448.082,13961888.23,1259899.064,557.02,7.738,5/19/09 9:54,26613.355,7835.738,5068.483,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1322,LR,+38.44109,-82.32895,448.111,13961892.92,1259912.187,557.049,7.738,5/19/09 9:54,26625.894,7840.466,5072.324,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1323,LR,+38.44111,-82.32890,448.147,13961897.7,1259925.336,557.086,7.738,5/19/09 9:54,26638.451,7845.243,5076.236,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1324,LR,+38.44112,-82.32885,448.168,13961902.48,1259938.555,557.106,7.738,5/19/09 9:54,26651.074,7850.049,5080.145,0.032,0.044,0.004,1.349,0.792,1.092,1,15
1325,LR,+38.44114,-82.32881,448.215,13961907.23,1259951.797,557.154,7.738,5/19/09 9:54,26663.727,7854.816,5084.047,0.034,0.047,0.004,1.349,0.792,1.092,1,15
1326,LR,+38.44115,-82.32876,448.242,13961911.98,1259965.098,557.181,7.738,5/19/09 9:54,26676.435,7859.607,5087.934,0.034,0.047,0.004,1.349,0.792,1.092,1,15
1327,LR,+38.44116,-82.32872,448.241,13961916.77,1259978.427,557.18,7.738,5/19/09 9:54,26689.165,7864.447,5091.835,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1328,LR,+38.44118,-82.32867,448.279,13961921.52,1259991.801,557.218,7.738,5/19/09 9:54,26701.947,7869.238,5095.728,0.037,0.051,0.005,1.349,0.792,1.092,1,15
1329,LR,+38.44119,-82.32862,448.278,13961926.3,1260005.254,557.217,7.738,5/19/09 9:54,26714.8,7874.095,5099.629,0.034,0.047,0.004,1.349,0.792,1.092,1,15
1330,LR,+38.44120,-82.32858,448.296,13961931.12,1260018.768,557.236,7.738,5/19/09 9:54,26727.712,7878.963,5103.565,0.032,0.043,0.004,1.349,0.792,1.092,1,15
1331,LR,+38.44122,-82.32853,448.28,13961935.96,1260032.384,557.219,7.738,5/19/09 9:54,26740.719,7883.891,5107.504,0.032,0.043,0.004,1.349,0.792,1.092,1,15
1332,LR,+38.44123,-82.32848,448.317,13961940.87,1260046.156,557.256,7.738,5/19/09 9:54,26753.88,7888.836,5111.524,0.032,0.043,0.004,1.348,0.792,1.091,1,15
1333,LR,+38.44125,-82.32843,448.275,13961945.85,1260060.14,557.215,7.738,5/19/09 9:54,26767.235,7893.92,5115.559,0.032,0.043,0.004,1.348,0.792,1.091,1,15
1334,LR,+38.44125,-82.32840,448.284,13961949.21,1260069.589,557.224,7.738,5/19/09 9:54,26776.264,7897.32,5118.3,0.034,0.047,0.004,1.348,0.792,1.091,1,15
1335,LR,+38.44126,-82.32837,448.275,13961952.59,1260079.136,557.215,7.738,5/19/09 9:54,26785.385,7900.768,5121.055,0.034,0.047,0.004,1.348,0.792,1.091,1,15
1336,LR,+38.44127,-82.32833,448.305,13961956.03,1260088.759,557.245,7.738,5/19/09 9:54,26794.581,7904.228,5123.878,0.034,0.047,0.004,1.348,0.792,1.091,1,15
1337,LR,+38.44128,-82.32830,448.304,13961959.44,1260098.377,557.244,7.738,5/19/09 9:54,26803.77,7907.694,5126.658,0.035,0.049,0.005,1.348,0.792,1.091,1,15
1338,LR,+38.44129,-82.32827,448.304,13961962.83,1260107.962,557.244,7.738,5/19/09 9:54,26812.93,7911.142,5129.421,0.035,0.049,0.005,1.348,0.792,1.091,1,15
1339,LR,+38.44130,-82.32823,448.274,13961966.24,1260117.513,557.214,7.738,5/19/09 9:54,26822.051,7914.615,5132.176,0.035,0.049,0.005,1.348,0.792,1.091,1,15
1340,LR,+38.44131,-82.32820,448.267,13961969.65,1260127.063,557.207,7.738,5/19/09 9:54,26831.173,7918.078,5134.955,0.035,0.049,0.005,1.348,0.792,1.091,1,15
1341,LR,+38.44132,-82.32817,448.244,13961973.07,1260136.633,557.184,7.738,5/19/09 9:54,26840.313,7921.557,5137.725,0.036,0.05,0.005,1.348,0.792,1.091,1,15
1342,LR,+38.44133,-82.32813,448.209,13961976.51,1260146.226,557.149,7.738,5/19/09 9:54,26849.47,7925.066,5140.508,0.036,0.05,0.005,1.348,0.792,1.091,1,15
1343,LR,+38.44134,-82.32810,448.193,13961979.94,1260155.794,557.133,7.738,5/19/09 9:54,26858.608,7928.546,5143.292,0.036,0.05,0.005,1.348,0.792,1.091,1,15
1344,LR,+38.44135,-82.32807,448.146,13961983.39,1260165.411,557.086,7.738,5/19/09 9:54,26867.788,7932.072,5146.074,0.037,0.05,0.005,1.348,0.792,1.091,1,15
1345,LR,+38.44136,-82.32803,448.117,13961986.81,1260175.043,557.058,7.738,5/19/09 9:54,26876.988,7935.568,5148.846,0.037,0.05,0.005,1.348,0.792,1.091,1,15
1346,LR,+38.44137,-82.32800,448.075,13961990.29,1260184.726,557.016,7.738,5/19/09 9:54,26886.231,7939.115,5151.652,0.037,0.05,0.005,1.348,0.792,1.091,1,15
1347,LR,+38.44138,-82.32797,448.04,13961993.75,1260194.408,556.981,7.738,5/19/09 9:54,26895.476,7942.647,5154.45,0.038,0.052,0.005,1.348,0.792,1.091,1,15
1348,LR,+38.44139,-82.32793,447.962,13961997.22,1260204.064,556.902,7.738,5/19/09 9:54,26904.69,7946.213,5157.227,0.038,0.052,0.005,1.348,0.792,1.091,1,15
1349,LR,+38.44140,-82.32790,447.897,13962000.65,1260213.714,556.838,7.738,5/19/09 9:54,26913.903,7949.748,5159.986,0.038,0.053,0.005,1.348,0.792,1.091,1,15
1350,LR,+38.44141,-82.32787,447.879,13962004.11,1260223.32,556.82,7.738,5/19/09 9:54,26923.075,7953.253,5162.791,0.038,0.053,0.005,1.348,0.792,1.091,1,15
1351,LR,+38.44142,-82.32783,447.805,13962007.57,1260232.93,556.746,7.738,5/19/09 9:54,26932.243,7956.809,5165.569,0.038,0.053,0.005,1.348,0.792,1.091,1,15
1352,LR,+38.44143,-82.32780,447.746,13962011,1260242.557,556.688,7.738,5/19/09 9:54,26941.435,7960.33,5168.327,0.039,0.054,0.005,1.348,0.792,1.091,1,15
1353,LR,+38.44144,-82.32777,447.731,13962014.45,1260252.188,556.673,7.738,5/19/09 9:54,26950.632,7963.83,5171.125,0.039,0.054,0.005,1.348,0.792,1.091,1,15
1354,LR,+38.44145,-82.32773,447.648,13962017.92,1260261.853,556.589,7.738,5/19/09 9:54,26959.854,7967.406,5173.904,0.039,0.054,0.005,1.348,0.792,1.091,1,15
1355,LR,+38.44146,-82.32770,447.613,13962021.41,1260271.538,556.554,7.738,5/19/09 9:54,26969.1,7970.953,5176.721,0.039,0.054,0.005,1.348,0.792,1.091,1,15
1356,LR,+38.44147,-82.32766,447.551,13962024.87,1260281.232,556.493,7.738,5/19/09 9:54,26978.353,7974.509,5179.505,0.039,0.054,0.005,1.348,0.792,1.091,1,15
1357,LR,+38.44162,-82.32715,447.254,13962077.73,1260428.381,556.197,7.738,5/19/09 9:54,27118.857,8028.166,5222.388,0.017,0.023,###############################################################################################################################################################################################################################################################,1.348,0.792,1.091,1,15
1358,LR,+38.44163,-82.32712,447.26,13962081.3,1260438.313,556.203,7.738,5/19/09 9:54,27128.343,8031.773,5225.305,0.017,0.023,0.002,1.348,0.792,1.091,1,15
1359,LR,+38.44164,-82.32708,447.286,13962084.89,1260448.239,556.229,7.738,5/19/09 9:54,27137.823,8035.371,5228.245,0.017,0.023,0.002,1.348,0.792,1.091,1,15
1360,LR,+38.44165,-82.32705,447.331,13962088.44,1260458.107,556.274,7.738,5/19/09 9:54,27147.251,8038.924,5231.166,0.033,0.046,0.004,1.348,0.792,1.091,1,15
1361,LR,+38.44166,-82.32702,447.39,13962091.92,1260467.748,556.333,7.738,5/19/09 9:54,27156.463,8042.389,5234.038,0.033,0.046,0.004,1.348,0.792,1.091,1,15
1362,LR,+38.44168,-82.32697,447.449,13962096.77,1260481.073,556.394,7.738,5/19/09 9:54,27169.189,8047.22,5238.024,0.033,0.046,0.004,1.348,0.792,1.091,1,15
1363,LR,+38.44169,-82.32693,447.476,13962101.38,1260493.746,556.422,7.738,5/19/09 9:54,27181.289,8051.836,5241.796,0.033,0.046,0.004,1.348,0.792,1.091,1,15
1364,LR,+38.44170,-82.32688,447.517,13962105.87,1260506.154,556.462,7.738,5/19/09 9:54,27193.141,8056.331,5245.479,0.033,0.046,0.004,1.348,0.792,1.091,1,15
1365,LR,+38.44172,-82.32684,447.608,13962110.27,1260518.302,556.553,7.738,5/19/09 9:54,27204.749,8060.691,5249.117,0.033,0.046,0.004,1.348,0.792,1.091,1,15
1366,LR,+38.44173,-82.32680,447.572,13962114.58,1260530.27,556.517,7.738,5/19/09 9:54,27216.174,8065.072,5252.606,0.033,0.046,0.004,1.348,0.792,1.091,1,15
1367,LR,+38.44174,-82.32676,447.65,13962118.81,1260541.948,556.596,7.738,5/19/09 9:54,27227.332,8069.272,5256.1,0.025,0.034,0.003,1.348,0.792,1.091,1,15
1368,LR,+38.44175,-82.32672,447.722,13962122.95,1260553.449,556.667,7.738,5/19/09 9:54,27238.323,8073.399,5259.519,0.025,0.034,0.003,1.348,0.792,1.091,1,15
1369,LR,+38.44176,-82.32668,447.787,13962127.07,1260564.862,556.733,7.738,5/19/09 9:54,27249.228,8077.502,5262.912,0.025,0.034,0.003,1.348,0.792,1.091,1,15
1370,LR,+38.44177,-82.32664,447.866,13962131.16,1260576.167,556.812,7.738,5/19/09 9:54,27260.03,8081.566,5266.296,0.025,0.034,0.003,1.348,0.792,1.091,1,15
1371,LR,+38.44179,-82.32660,447.895,13962135.19,1260587.376,556.841,7.738,5/19/09 9:54,27270.738,8085.613,5269.594,0.025,0.034,0.003,1.348,0.792,1.091,1,15
1372,LR,+38.44180,-82.32656,447.942,13962139.18,1260598.474,556.888,7.738,5/19/09 9:54,27281.342,8089.609,5272.876,0.025,0.034,0.003,1.348,0.792,1.091,1,15
1373,LR,+38.44181,-82.32652,448.009,13962143.16,1260609.524,556.955,7.738,5/19/09 9:54,27291.902,8093.573,5276.155,0.025,0.034,0.003,1.348,0.792,1.091,1,15
1374,LR,+38.44182,-82.32649,448.06,13962147.08,1260620.455,557.006,7.738,5/19/09 9:54,27302.346,8097.502,5279.386,0.028,0.039,0.004,1.348,0.791,1.091,1,15
1375,LR,+38.44183,-82.32645,448.08,13962150.99,1260631.313,557.026,7.738,5/19/09 9:54,27312.717,8101.436,5282.584,0.029,0.04,0.004,1.348,0.791,1.091,1,15
1376,LR,+38.44184,-82.32641,448.059,13962154.94,1260642.122,557.005,7.738,5/19/09 9:54,27323.032,8105.417,5285.787,0.026,0.034,0.003,1.397,0.856,1.104,1,14
1377,LR,+38.44185,-82.32637,448.144,13962158.78,1260652.808,557.09,7.738,5/19/09 9:54,27333.247,8109.233,5288.969,0.026,0.034,0.003,1.397,0.856,1.104,1,14
1378,LR,+38.44186,-82.32634,448.128,13962162.64,1260663.476,557.075,7.738,5/19/09 9:54,27343.431,8113.135,5292.102,0.027,0.035,0.003,1.397,0.856,1.104,1,14
1379,LR,+38.44188,-82.32630,448.141,13962166.52,1260674.197,557.088,7.738,5/19/09 9:54,27353.669,8117.033,5295.268,0.027,0.035,0.003,1.397,0.856,1.104,1,14
1380,LR,+38.44189,-82.32626,448.179,13962170.39,1260684.978,557.126,7.738,5/19/09 9:54,27363.969,8120.916,5298.444,0.028,0.036,0.003,1.397,0.856,1.104,1,14
1381,LR,+38.44190,-82.32622,448.236,13962174.32,1260695.806,557.183,7.738,5/19/09 9:54,27374.312,8124.827,5301.678,0.029,0.037,0.003,1.397,0.856,1.104,1,14
1382,LR,+38.44191,-82.32619,448.246,13962178.24,1260706.699,557.193,7.738,5/19/09 9:54,27384.716,8128.785,5304.886,0.029,0.037,0.003,1.397,0.856,1.104,1,14
1383,LR,+38.44192,-82.32615,448.328,13962182.16,1260717.719,557.275,7.738,5/19/09 9:54,27395.253,8132.696,5308.128,0.025,0.033,0.003,1.397,0.856,1.104,1,14
1384,LR,+38.44193,-82.32611,448.379,13962186.14,1260728.858,557.326,7.738,5/19/09 9:54,27405.899,8136.688,5311.404,0.025,0.033,0.003,1.397,0.856,1.104,1,14
