mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,dc
 495,+1, 1565, 5514,495.28954,    NaN,571.53896,    NaN,    NaN,-0.26106
 495,+1, 1581, 5514,495.29235,    NaN,571.45660,    NaN,    NaN, 0.39932
 495,+1, 1596, 5514,495.29516,    NaN,571.40696,    NaN,    NaN, 0.15597
 495,+1, 1612, 5514,495.29797,    NaN,571.24540,    NaN,    NaN,-0.16858
 495,+1, 1627, 5514,495.30078,    NaN,571.12453,    NaN,    NaN, 0.11684
 495,+1, 1643, 5514,495.30359,    NaN,571.05779,    NaN,    NaN, 0.24795
 495,+1, 1658, 5514,495.30640,    NaN,570.97220,    NaN,    NaN,-0.12271
 495,+1, 1674, 5514,495.30921,    NaN,570.89732,    NaN,    NaN,-0.20925
 495,+1, 1689, 5514,495.31202,    NaN,570.83390,    NaN,    NaN, 0.22969
 495,+1, 1705, 5514,495.31484,    NaN,570.64902,    NaN,    NaN, 0.07800
 495,+1, 1720, 5514,495.31765,    NaN,570.60495,    NaN,    NaN, 0.00818
 495,+1, 1736, 5514,495.32046,    NaN,570.53026,    NaN,    NaN, 0.26532
 495,+1, 1751, 5514,495.32327,    NaN,570.44437,    NaN,    NaN, 0.07595
 495,+1, 1767, 5514,495.32608,    NaN,570.26255,    NaN,    NaN,-0.49040
 495,+1, 1782, 5514,495.32889,    NaN,570.28680,    NaN,    NaN,-0.11548
 495,+1, 1798, 5514,495.33170,    NaN,570.31996,    NaN,    NaN, 0.21198
 495,+1, 1813, 5514,495.33451,    NaN,570.30103,    NaN,    NaN, 0.29535
 495,+1, 1829, 5514,495.33733,    NaN,570.27293,    NaN,    NaN,-0.03339
 495,+1, 1844, 5514,495.34014,    NaN,570.03141,    NaN,    NaN,-0.50475
 495,+1, 1860, 5514,495.34295,    NaN,570.11993,    NaN,    NaN,-0.17835
 495,+1, 1875, 5514,495.34576,    NaN,570.16809,    NaN,    NaN, 0.26072
 495,+1, 1891, 5514,495.34857,    NaN,570.18248,    NaN,    NaN,-0.15707
 495,+1, 1906, 5514,495.35138,    NaN,570.10373,    NaN,    NaN,-0.15792
 495,+1, 1922, 5514,495.35419,    NaN,570.00287,    NaN,    NaN, 0.04255
 495,+1, 1937, 5514,495.35700,    NaN,570.00656,    NaN,    NaN,-0.03868
 495,+1, 1953, 5514,495.35981,    NaN,569.91151,    NaN,    NaN, 0.19448
 495,+1, 1968, 5514,495.36263,    NaN,569.92618,    NaN,    NaN, 0.18457
 495,+1, 1984, 5514,495.36544,    NaN,570.09178,    NaN,    NaN, 0.01075
 495,+1, 1999, 5514,495.36825,    NaN,569.91827,    NaN,    NaN,-0.12482
 495,+1, 2015, 5514,495.37106,    NaN,569.88369,    NaN,    NaN,-0.02716
 495,+1, 2030, 5514,495.37387,    NaN,570.01203,    NaN,    NaN, 0.09693
 495,+1, 2046, 5514,495.37668,    NaN,569.93853,    NaN,    NaN,-0.07981
 495,+1, 2061, 5514,495.37949,    NaN,569.82365,    NaN,    NaN, 0.19955
 495,+1, 2077, 5514,495.38230,    NaN,569.84807,    NaN,    NaN,-0.03802
 495,+1, 2092, 5514,495.38511,    NaN,569.80810,    NaN,    NaN,-0.06192
 495,+1, 2108, 5514,495.38792,    NaN,569.88463,    NaN,    NaN, 0.01679
 495,+1, 2123, 5514,495.39074,    NaN,569.69510,    NaN,    NaN,-0.00416
 495,+1, 2139, 5514,495.39355,    NaN,569.63645,    NaN,    NaN,-0.02577
 495,+1, 2154, 5514,495.39636,    NaN,569.69745,    NaN,    NaN,-0.03288
 495,+1, 2170, 5514,495.39917,    NaN,569.67743,    NaN,    NaN, 0.12406
 495,+1, 2185, 5514,495.40198,    NaN,569.55761,    NaN,    NaN,-0.03179
 495,+1, 2201, 5514,495.40479,    NaN,569.49268,    NaN,    NaN,-0.03748
 495,+1, 2216, 5514,495.40760,    NaN,569.43068,    NaN,    NaN,-0.15928
 495,+1, 2232, 5514,495.41041,    NaN,569.38217,    NaN,    NaN, 0.05811
 495,+1, 2247, 5514,495.41323,    NaN,569.35087,    NaN,    NaN, 0.36589
 495,+1, 2263, 5514,495.41604,    NaN,569.31090,    NaN,    NaN,-0.11343
 495,+1, 2278, 5514,495.41885,    NaN,569.25614,    NaN,    NaN,-0.74491
 495,+1, 2294, 5514,495.42166,    NaN,569.42477,    NaN,    NaN, 0.17933
 495,+1, 2309, 5514,495.42447,    NaN,569.29700,    NaN,    NaN, 0.39978
 495,+1, 2325, 5514,495.42728,    NaN,569.29792,    NaN,    NaN,-0.27488
