mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,doc
 499,+1,  604, 9641,499.06591,    NaN,561.04243,    NaN,    NaN, 0.14735
 499,+1,  620, 9641,499.06752,    NaN,561.03359,    NaN,    NaN, 0.15042
 499,+1,  635, 9641,499.06913,    NaN,561.06879,    NaN,    NaN,-0.18588
 499,+1,  651, 9641,499.07074,    NaN,561.11874,    NaN,    NaN, 0.02030
 499,+1,  666, 9641,499.07235,    NaN,561.11199,    NaN,    NaN,-0.01769
 499,+1,  682, 9641,499.07395,    NaN,561.10374,    NaN,    NaN,-0.08453
 499,+1,  697, 9641,499.07556,    NaN,561.08312,    NaN,    NaN, 0.36848
 499,+1,  713, 9641,499.07717,    NaN,561.08100,    NaN,    NaN, 0.05142
 499,+1,  728, 9641,499.07878,    NaN,561.07444,    NaN,    NaN,-0.25017
 499,+1,  744, 9641,499.08038,    NaN,561.11377,    NaN,    NaN,-0.19197
 499,+1,  759, 9641,499.08199,    NaN,561.10585,    NaN,    NaN, 0.20543
 499,+1,  775, 9641,499.08360,    NaN,561.09659,    NaN,    NaN,-0.01804
 499,+1,  790, 9641,499.08521,    NaN,561.09240,    NaN,    NaN,-0.31637
 499,+1,  806, 9641,499.08681,    NaN,561.16005,    NaN,    NaN, 0.17506
 499,+1,  821, 9641,499.08842,    NaN,561.17578,    NaN,    NaN, 0.17795
 499,+1,  837, 9641,499.09003,    NaN,561.25907,    NaN,    NaN,-0.03514
 499,+1,  852, 9641,499.09164,    NaN,561.23638,    NaN,    NaN, 0.18693
 499,+1,  868, 9641,499.09325,    NaN,561.23160,    NaN,    NaN, 0.03697
 499,+1,  883, 9641,499.09485,    NaN,561.36017,    NaN,    NaN,-0.08429
 499,+1,  899, 9641,499.09646,    NaN,561.37596,    NaN,    NaN, 0.18456
 499,+1,  914, 9641,499.09807,    NaN,561.41460,    NaN,    NaN, 0.23397
 499,+1,  930, 9641,499.09968,    NaN,561.49103,    NaN,    NaN, 0.06690
 499,+1,  945, 9641,499.10128,    NaN,561.50018,    NaN,    NaN,-0.28648
 499,+1,  961, 9641,499.10289,    NaN,561.49211,    NaN,    NaN,-0.24305
 499,+1,  976, 9641,499.10450,    NaN,561.53121,    NaN,    NaN, 0.15995
 499,+1,  992, 9641,499.10611,    NaN,561.56324,    NaN,    NaN, 0.17834
 499,+1, 1007, 9641,499.10771,    NaN,561.58498,    NaN,    NaN,-0.01533
 499,+1, 1023, 9641,499.10932,    NaN,561.57921,    NaN,    NaN,-0.04499
 499,+1, 1038, 9641,499.11093,    NaN,561.59731,    NaN,    NaN,-0.17617
 499,+1, 1054, 9641,499.11254,    NaN,561.62106,    NaN,    NaN,-0.11811
 499,+1, 1069, 9641,499.11415,    NaN,561.63269,    NaN,    NaN,-0.08564
 499,+1, 1085, 9641,499.11575,    NaN,561.62855,    NaN,    NaN,-0.15120
 499,+1, 1100, 9641,499.11736,    NaN,561.65600,    NaN,    NaN, 0.07325
 499,+1, 1116, 9641,499.11897,    NaN,561.65377,    NaN,    NaN, 0.26249
 499,+1, 1131, 9641,499.12058,    NaN,561.63673,    NaN,    NaN, 0.07344
 499,+1, 1147, 9641,499.12218,    NaN,561.63306,    NaN,    NaN, 0.02651
 499,+1, 1162, 9641,499.12379,    NaN,561.65711,    NaN,    NaN,-0.22971
 499,+1, 1178, 9641,499.12540,    NaN,561.66759,    NaN,    NaN,-0.42184
 499,+1, 1193, 9641,499.12701,    NaN,561.70781,    NaN,    NaN, 0.05362
 499,+1, 1209, 9641,499.12861,    NaN,561.70160,    NaN,    NaN, 0.08774
 499,+1, 1224, 9641,499.13022,    NaN,561.72094,    NaN,    NaN, 0.10109
 499,+1, 1240, 9641,499.13183,    NaN,561.71913,    NaN,    NaN, 0.18179
 499,+1, 1255, 9641,499.13344,    NaN,561.70724,    NaN,    NaN,-0.14187
 499,+1, 1271, 9641,499.13504,    NaN,561.75233,    NaN,    NaN,-0.13631
 499,+1, 1286, 9641,499.13665,    NaN,561.71532,    NaN,    NaN, 0.16178
 499,+1, 1302, 9641,499.13826,    NaN,561.68498,    NaN,    NaN, 0.16759
 499,+1, 1317, 9641,499.13987,    NaN,561.65463,    NaN,    NaN,-0.23002
 499,+1, 1333, 9641,499.14148,    NaN,561.62429,    NaN,    NaN,-0.31356
 499,+1, 1348, 9641,499.14308,    NaN,561.59394,    NaN,    NaN,-0.39711
 499,+1, 1364, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,-0.48065
 499,+1, 1379, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1395, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1410, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1426, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1441, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1457, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1472, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1488, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1503, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1519, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1534, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1550, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1565, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1581, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1596, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1612, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1627, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1643, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1658, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1674, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1689, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1705, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1720, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1736, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1751, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1767, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1782, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1798, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1813, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1829, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1844, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1860, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1875, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1891, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1906, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1922, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1937, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1953, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1968, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1984, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 1999, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2015, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2030, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2046, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2061, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2077, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2092, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2108, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2123, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2139, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2154, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2170, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2185, 9641,499.14469,    NaN,561.56360,    NaN,    NaN,     NaN
 499,+1, 2201, 9641,499.23151,    NaN,559.93597,    NaN,    NaN, 0.27671
 499,+1, 2216, 9641,499.23311,    NaN,559.90562,    NaN,    NaN, 0.13369
 499,+1, 2232, 9641,499.23472,    NaN,559.87528,    NaN,    NaN,-0.41958
 499,+1, 2247, 9641,499.23633,    NaN,561.43632,    NaN,    NaN, 0.00594
 499,+1, 2263, 9641,499.23794,    NaN,561.43130,    NaN,    NaN, 0.08680
 499,+1, 2278, 9641,499.23954,    NaN,561.42629,    NaN,    NaN,-0.09577
 499,+1, 2294, 9641,499.24115,    NaN,561.41192,    NaN,    NaN,-0.14825
 499,+1, 2309, 9641,499.24276,    NaN,561.41773,    NaN,    NaN, 0.49823
 499,+1, 2325, 9641,499.24437,    NaN,561.45004,    NaN,    NaN, 0.33759
 499,+1, 2340, 9641,499.24598,    NaN,561.49505,    NaN,    NaN,-0.40670
 499,+1, 2356, 9641,499.24758,    NaN,561.48982,    NaN,    NaN,-0.31546
 499,+1, 2371, 9641,499.24919,    NaN,561.48088,    NaN,    NaN, 0.07746
 499,+1, 2387, 9641,499.25080,    NaN,561.42923,    NaN,    NaN,-0.03934
 499,+1, 2402, 9641,499.25241,    NaN,561.46939,    NaN,    NaN,-0.36403
 499,+1, 2418, 9641,499.25401,    NaN,561.44557,    NaN,    NaN, 0.15731
 499,+1, 2433, 9641,499.25562,    NaN,561.47850,    NaN,    NaN, 0.42394
 499,+1, 2449, 9641,499.25723,    NaN,561.49515,    NaN,    NaN, 0.07495
 499,+1, 2464, 9641,499.25884,    NaN,561.46400,    NaN,    NaN,-0.16247
 499,+1, 2480, 9641,499.26044,    NaN,561.44919,    NaN,    NaN,-0.18710
 499,+1, 2495, 9641,499.26205,    NaN,561.44405,    NaN,    NaN,-0.18348
 499,+1, 2511, 9641,499.26366,    NaN,561.45280,    NaN,    NaN, 0.13983
 499,+1, 2526, 9641,499.26527,    NaN,561.48363,    NaN,    NaN, 0.38901
 499,+1, 2542, 9641,499.26688,    NaN,561.52682,    NaN,    NaN, 0.18100
 499,+1, 2557, 9641,499.26848,    NaN,561.54281,    NaN,    NaN,-0.05933
 499,+1, 2573, 9641,499.27009,    NaN,561.60700,    NaN,    NaN,-0.12827
 499,+1, 2588, 9641,499.27170,    NaN,561.59637,    NaN,    NaN, 0.02766
 499,+1, 2604, 9641,499.27331,    NaN,561.60899,    NaN,    NaN, 0.74195
 499,+1, 2619, 9641,499.27491,    NaN,561.62724,    NaN,    NaN,-0.03386
 499,+1, 2635, 9641,499.27652,    NaN,561.61363,    NaN,    NaN,-0.89709
 499,+1, 2650, 9641,499.27813,    NaN,561.57644,    NaN,    NaN,-0.03525
 499,+1, 2666, 9641,499.27974,    NaN,561.53893,    NaN,    NaN, 0.09060
 499,+1, 2681, 9641,499.28134,    NaN,561.57853,    NaN,    NaN, 0.09267
 499,+1, 2697, 9641,499.28295,    NaN,561.53453,    NaN,    NaN, 0.21007
 499,+1, 2712, 9641,499.28456,    NaN,561.54645,    NaN,    NaN, 0.04208
 499,+1, 2728, 9641,499.28617,    NaN,561.53376,    NaN,    NaN, 0.18565
 499,+1, 2743, 9641,499.28777,    NaN,561.54466,    NaN,    NaN, 0.07387
 499,+1, 2759, 9641,499.28938,    NaN,561.53708,    NaN,    NaN,-0.18863
 499,+1, 2774, 9641,499.29099,    NaN,561.51644,    NaN,    NaN,-0.18908
 499,+1, 2790, 9641,499.29260,    NaN,561.50924,    NaN,    NaN, 0.06842
 499,+1, 2805, 9641,499.29421,    NaN,561.51300,    NaN,    NaN, 0.20309
 499,+1, 2821, 9641,499.29581,    NaN,561.50767,    NaN,    NaN,-0.09928
 499,+1, 2836, 9641,499.29742,    NaN,561.45156,    NaN,    NaN,-0.09713
 499,+1, 2852, 9641,499.29903,    NaN,561.46820,    NaN,    NaN,-0.12774
 499,+1, 2867, 9641,499.30064,    NaN,561.46376,    NaN,    NaN,-0.23159
 499,+1, 2883, 9641,499.30224,    NaN,561.44391,    NaN,    NaN, 0.08625
 499,+1, 2898, 9641,499.30385,    NaN,561.48828,    NaN,    NaN,-0.07683
 499,+1, 2914, 9641,499.30546,    NaN,561.48839,    NaN,    NaN,-0.04453
 499,+1, 2929, 9641,499.30707,    NaN,561.52633,    NaN,    NaN, 0.32885
 499,+1, 2945, 9641,499.30867,    NaN,561.51592,    NaN,    NaN, 0.00452
 499,+1, 2960, 9641,499.31028,    NaN,561.54042,    NaN,    NaN,-0.10838
 499,+1, 2976, 9641,499.31189,    NaN,561.54209,    NaN,    NaN,-0.06850
 499,+1, 2991, 9641,499.31350,    NaN,561.58774,    NaN,    NaN,-0.09023
 499,+1, 3007, 9641,499.31511,    NaN,561.60701,    NaN,    NaN,-0.02473
 499,+1, 3022, 9641,499.31671,    NaN,561.57800,    NaN,    NaN, 0.14553
 499,+1, 3038, 9641,499.31832,    NaN,561.60949,    NaN,    NaN, 0.04869
 499,+1, 3053, 9641,499.31993,    NaN,561.62434,    NaN,    NaN,-0.08360
 499,+1, 3069, 9641,499.32154,    NaN,561.62986,    NaN,    NaN,-0.08510
 499,+1, 3084, 9641,499.32314,    NaN,561.61792,    NaN,    NaN,-0.03412
 499,+1, 3100, 9641,499.32475,    NaN,561.60136,    NaN,    NaN,-0.06446
 499,+1, 3115, 9641,499.32636,    NaN,561.62284,    NaN,    NaN,-0.12498
 499,+1, 3131, 9641,499.32797,    NaN,561.63949,    NaN,    NaN, 0.07577
 499,+1, 3146, 9641,499.32957,    NaN,561.63457,    NaN,    NaN, 0.16428
 499,+1, 3162, 9641,499.33118,    NaN,561.62880,    NaN,    NaN, 0.07787
 499,+1, 3177, 9641,499.33279,    NaN,561.61988,    NaN,    NaN, 0.34774
 499,+1, 3193, 9641,499.33440,    NaN,561.60900,    NaN,    NaN, 0.35788
 499,+1, 3208, 9641,499.33601,    NaN,561.62045,    NaN,    NaN,-0.25072
 499,+1, 3224, 9641,499.33761,    NaN,561.65515,    NaN,    NaN,-0.59129
 499,+1, 3239, 9641,499.33922,    NaN,561.67059,    NaN,    NaN, 0.04938
 499,+1, 3255, 9641,499.34083,    NaN,561.66365,    NaN,    NaN, 0.38218
 499,+1, 3270, 9641,499.34244,    NaN,561.67608,    NaN,    NaN, 0.02515
 499,+1, 3286, 9641,499.34404,    NaN,561.68340,    NaN,    NaN, 0.08030
 499,+1, 3301, 9641,499.34565,    NaN,561.67756,    NaN,    NaN, 0.14745
 499,+1, 3317, 9641,499.34726,    NaN,561.70532,    NaN,    NaN, 0.01269
 499,+1, 3332, 9641,499.34887,    NaN,561.70426,    NaN,    NaN,-0.03780
 499,+1, 3348, 9641,499.35047,    NaN,561.68878,    NaN,    NaN,-0.00586
 499,+1, 3363, 9641,499.35208,    NaN,561.71653,    NaN,    NaN,-0.09712
 499,+1, 3379, 9641,499.35369,    NaN,561.68278,    NaN,    NaN,-0.15260
 499,+1, 3394, 9641,499.35530,    NaN,561.66139,    NaN,    NaN, 0.12590
 499,+1, 3410, 9641,499.35691,    NaN,561.63863,    NaN,    NaN, 0.32309
 499,+1, 3425, 9641,499.35851,    NaN,561.69972,    NaN,    NaN,-0.06277
 499,+1, 3441, 9641,499.36012,    NaN,561.68216,    NaN,    NaN,-0.19800
 499,+1, 3456, 9641,499.36173,    NaN,561.69530,    NaN,    NaN,-0.22504
 499,+1, 3472, 9641,499.36334,    NaN,561.69621,    NaN,    NaN,-0.19726
 499,+1, 3487, 9641,499.36494,    NaN,561.71885,    NaN,    NaN,-0.00075
 499,+1, 3503, 9641,499.36655,    NaN,561.69690,    NaN,    NaN, 0.05206
 499,+1, 3518, 9641,499.36816,    NaN,561.70708,    NaN,    NaN, 0.29850
 499,+1, 3534, 9641,499.36977,    NaN,561.70340,    NaN,    NaN, 0.33315
 499,+1, 3549, 9641,499.37137,    NaN,561.72053,    NaN,    NaN,-0.17225
 499,+1, 3565, 9641,499.37298,    NaN,561.74628,    NaN,    NaN,-0.20627
 499,+1, 3580, 9641,499.37459,    NaN,561.72167,    NaN,    NaN, 0.08097
 499,+1, 3596, 9641,499.37620,    NaN,561.72420,    NaN,    NaN,-0.14012
 499,+1, 3611, 9641,499.37781,    NaN,561.73074,    NaN,    NaN,-0.28334
 499,+1, 3627, 9641,499.37941,    NaN,561.73356,    NaN,    NaN,-0.07719
 499,+1, 3642, 9641,499.38102,    NaN,561.69911,    NaN,    NaN, 0.30216
 499,+1, 3658, 9641,499.38263,    NaN,561.68863,    NaN,    NaN, 0.14362
 499,+1, 3673, 9641,499.38424,    NaN,561.68200,    NaN,    NaN,-0.34592
 499,+1, 3689, 9641,499.38584,    NaN,561.65477,    NaN,    NaN,-0.16914
 499,+1, 3704, 9641,499.38745,    NaN,561.64539,    NaN,    NaN, 0.42816
 499,+1, 3720, 9641,499.38906,    NaN,561.61981,    NaN,    NaN, 0.22961
 499,+1, 3735, 9641,499.39067,    NaN,561.62060,    NaN,    NaN,-0.34132
 499,+1, 3751, 9641,499.39227,    NaN,561.59437,    NaN,    NaN,-0.06144
 499,+1, 3766, 9641,499.39388,    NaN,561.59480,    NaN,    NaN, 0.15040
 499,+1, 3782, 9641,499.39549,    NaN,561.58885,    NaN,    NaN,-0.17609
 499,+1, 3797, 9641,499.39710,    NaN,561.60951,    NaN,    NaN, 0.11322
 499,+1, 3813, 9641,499.39871,    NaN,561.62271,    NaN,    NaN,-0.01925
 499,+1, 3828, 9641,499.40031,    NaN,561.60785,    NaN,    NaN,-0.23963
 499,+1, 3844, 9641,499.40192,    NaN,561.64392,    NaN,    NaN, 0.14797
 499,+1, 3859, 9641,499.40353,    NaN,561.63051,    NaN,    NaN, 0.18166
 499,+1, 3875, 9641,499.40514,    NaN,561.66749,    NaN,    NaN,-0.44863
 499,+1, 3890, 9641,499.40674,    NaN,561.69862,    NaN,    NaN,-0.14391
 499,+1, 3906, 9641,499.40835,    NaN,561.74028,    NaN,    NaN, 0.22844
 499,+1, 3921, 9641,499.40996,    NaN,561.70817,    NaN,    NaN,-0.03218
 499,+1, 3937, 9641,499.41157,    NaN,561.76206,    NaN,    NaN,-0.08062
 499,+1, 3952, 9641,499.41317,    NaN,561.77646,    NaN,    NaN, 0.23207
 499,+1, 3968, 9641,499.41478,    NaN,561.75529,    NaN,    NaN, 0.44729
 499,+1, 3983, 9641,499.41639,    NaN,561.75914,    NaN,    NaN,-0.25970
 499,+1, 3999, 9641,499.41800,    NaN,561.80912,    NaN,    NaN,-0.16385
 499,+1, 4014, 9641,499.41960,    NaN,561.81336,    NaN,    NaN,-0.15342
 499,+1, 4030, 9641,499.42121,    NaN,561.83397,    NaN,    NaN,-0.28930
 499,+1, 4045, 9641,499.42282,    NaN,561.85200,    NaN,    NaN, 0.31817
 499,+1, 4061, 9641,499.42443,    NaN,561.86809,    NaN,    NaN, 0.22762
 499,+1, 4076, 9641,499.42604,    NaN,561.91807,    NaN,    NaN,-0.03981
 499,+1, 4092, 9641,499.42764,    NaN,561.99713,    NaN,    NaN, 0.34287
 499,+1, 4107, 9641,499.42925,    NaN,561.98036,    NaN,    NaN, 0.19126
 499,+1, 4123, 9641,499.43086,    NaN,561.99597,    NaN,    NaN,-0.19655
 499,+1, 4138, 9641,499.43247,    NaN,561.98349,    NaN,    NaN,-0.34336
 499,+1, 4154, 9641,499.43407,    NaN,561.96870,    NaN,    NaN,-0.05943
 499,+1, 4169, 9641,499.43568,    NaN,561.97506,    NaN,    NaN, 0.12555
 499,+1, 4185, 9641,499.43729,    NaN,561.98901,    NaN,    NaN,-0.22636
 499,+1, 4200, 9641,499.43890,    NaN,561.97551,    NaN,    NaN,-0.01947
 499,+1, 4216, 9641,499.44050,    NaN,562.05517,    NaN,    NaN, 0.45749
 499,+1, 4231, 9641,499.44211,    NaN,562.07629,    NaN,    NaN, 0.13251
 499,+1, 4247, 9641,499.44372,    NaN,562.12000,    NaN,    NaN,-0.23550
 499,+1, 4262, 9641,499.44533,    NaN,562.16176,    NaN,    NaN,-0.38139
 499,+1, 4278, 9641,499.44694,    NaN,562.14778,    NaN,    NaN,-0.02592
 499,+1, 4293, 9641,499.44854,    NaN,562.20436,    NaN,    NaN, 0.08324
 499,+1, 4309, 9641,499.45015,    NaN,562.20900,    NaN,    NaN, 0.13678
 499,+1, 4324, 9641,499.45176,    NaN,562.21884,    NaN,    NaN, 0.10455
 499,+1, 4340, 9641,499.45337,    NaN,562.22685,    NaN,    NaN,-0.03586
 499,+1, 4355, 9641,499.45497,    NaN,562.28655,    NaN,    NaN,-0.01830
 499,+1, 4371, 9641,499.45658,    NaN,562.30135,    NaN,    NaN,-0.19031
 499,+1, 4386, 9641,499.45819,    NaN,562.28843,    NaN,    NaN,-0.16113
 499,+1, 4402, 9641,499.45980,    NaN,562.28936,    NaN,    NaN, 0.16001
 499,+1, 4417, 9641,499.46140,    NaN,562.27069,    NaN,    NaN, 0.09471
 499,+1, 4433, 9641,499.46301,    NaN,562.38054,    NaN,    NaN, 0.01039
 499,+1, 4448, 9641,499.46462,    NaN,562.36121,    NaN,    NaN, 0.17507
 499,+1, 4464, 9641,499.46623,    NaN,562.37651,    NaN,    NaN, 0.07693
 499,+1, 4479, 9641,499.46784,    NaN,562.38292,    NaN,    NaN,-0.06856
 499,+1, 4495, 9641,499.46944,    NaN,562.39013,    NaN,    NaN,-0.26737
 499,+1, 4510, 9641,499.47105,    NaN,562.38913,    NaN,    NaN,-0.44128
 499,+1, 4526, 9641,499.47266,    NaN,562.43515,    NaN,    NaN, 0.08210
 499,+1, 4541, 9641,499.47427,    NaN,562.45773,    NaN,    NaN, 0.10910
 499,+1, 4557, 9641,499.47587,    NaN,562.50185,    NaN,    NaN, 0.28105
 499,+1, 4572, 9641,499.47748,    NaN,562.51291,    NaN,    NaN, 0.27767
 499,+1, 4588, 9641,499.47909,    NaN,562.57076,    NaN,    NaN,-0.16454
 499,+1, 4603, 9641,499.48070,    NaN,562.62164,    NaN,    NaN,-0.26540
 499,+1, 4619, 9641,499.48230,    NaN,562.66173,    NaN,    NaN,-0.08982
 499,+1, 4634, 9641,499.48391,    NaN,562.72741,    NaN,    NaN, 0.20742
 499,+1, 4650, 9641,499.48552,    NaN,562.75959,    NaN,    NaN,-0.00178
 499,+1, 4665, 9641,499.48713,    NaN,562.79385,    NaN,    NaN,-0.10328
 499,+1, 4681, 9641,499.48874,    NaN,562.87167,    NaN,    NaN,-0.13361
 499,+1, 4696, 9641,499.49034,    NaN,562.91197,    NaN,    NaN,-0.29725
 499,+1, 4712, 9641,499.49195,    NaN,562.95288,    NaN,    NaN, 0.10017
 499,+1, 4727, 9641,499.49356,    NaN,562.99150,    NaN,    NaN, 0.69814
 499,+1, 4743, 9641,499.49517,    NaN,563.02810,    NaN,    NaN, 0.07503
 499,+1, 4758, 9641,499.49677,    NaN,563.09168,    NaN,    NaN,-0.46480
 499,+1, 4774, 9641,499.49838,    NaN,563.12729,    NaN,    NaN,-0.14930
 499,+1, 4789, 9641,499.49999,    NaN,563.14296,    NaN,    NaN, 0.27124
 499,+1, 4805, 9641,499.50160,    NaN,563.17087,    NaN,    NaN, 0.31442
 499,+1, 4820, 9641,499.50320,    NaN,563.20909,    NaN,    NaN, 0.28687
 499,+1, 4836, 9641,499.50481,    NaN,563.24945,    NaN,    NaN,-0.16802
 499,+1, 4851, 9641,499.50642,    NaN,563.27408,    NaN,    NaN,-0.39546
 499,+1, 4867, 9641,499.50803,    NaN,563.31544,    NaN,    NaN,-0.26239
 499,+1, 4882, 9641,499.50964,    NaN,563.34895,    NaN,    NaN,-0.23682
 499,+1, 4898, 9641,499.51124,    NaN,563.38460,    NaN,    NaN, 0.08891
 499,+1, 4913, 9641,499.51285,    NaN,563.40822,    NaN,    NaN, 0.19304
 499,+1, 4929, 9641,499.51446,    NaN,563.43198,    NaN,    NaN, 0.05997
 499,+1, 4944, 9641,499.51607,    NaN,563.46582,    NaN,    NaN,-0.03544
 499,+1, 4960, 9641,499.51767,    NaN,563.48051,    NaN,    NaN,-0.13338
 499,+1, 4975, 9641,499.51928,    NaN,563.52039,    NaN,    NaN,-0.10161
 499,+1, 4991, 9641,499.52089,    NaN,563.55889,    NaN,    NaN, 0.12228
 499,+1, 5006, 9641,499.52250,    NaN,563.59192,    NaN,    NaN, 0.14049
 499,+1, 5022, 9641,499.52410,    NaN,563.61161,    NaN,    NaN,-0.05253
 499,+1, 5037, 9641,499.52571,    NaN,563.65425,    NaN,    NaN,-0.06864
 499,+1, 5053, 9641,499.52732,    NaN,563.68855,    NaN,    NaN,-0.08673
 499,+1, 5068, 9641,499.52893,    NaN,563.76780,    NaN,    NaN,-0.18674
 499,+1, 5084, 9641,499.53053,    NaN,563.79602,    NaN,    NaN, 0.12559
 499,+1, 5099, 9641,499.53214,    NaN,563.81034,    NaN,    NaN, 0.10373
 499,+1, 5115, 9641,499.53375,    NaN,563.89736,    NaN,    NaN,-0.07325
 499,+1, 5130, 9641,499.53536,    NaN,563.92501,    NaN,    NaN, 0.00527
 499,+1, 5146, 9641,499.53697,    NaN,563.98301,    NaN,    NaN,-0.05576
 499,+1, 5161, 9641,499.53857,    NaN,564.02733,    NaN,    NaN,-0.10801
 499,+1, 5177, 9641,499.54018,    NaN,564.13473,    NaN,    NaN, 0.08235
 499,+1, 5192, 9641,499.54179,    NaN,564.14979,    NaN,    NaN, 0.30303
 499,+1, 5208, 9641,499.54340,    NaN,564.22532,    NaN,    NaN, 0.07433
 500,+1,    0, 5341,500.00580,    NaN,564.34805,    NaN,    NaN,-0.01905
 500,+1,   15, 5341,500.00871,    NaN,564.40102,    NaN,    NaN, 0.33150
 500,+1,   31, 5341,500.01161,    NaN,564.44703,    NaN,    NaN,-0.37166
 500,+1,   46, 5341,500.01451,    NaN,564.43641,    NaN,    NaN,-0.62206
 500,+1,   62, 5341,500.01741,    NaN,564.43366,    NaN,    NaN, 0.03022
 500,+1,   77, 5341,500.02031,    NaN,564.42929,    NaN,    NaN, 0.52643
 500,+1,   93, 5341,500.02321,    NaN,564.43598,    NaN,    NaN, 0.31323
 500,+1,  108, 5341,500.02612,    NaN,564.48921,    NaN,    NaN,-0.05605
 500,+1,  124, 5341,500.02902,    NaN,564.48662,    NaN,    NaN,-0.07023
 500,+1,  139, 5341,500.03192,    NaN,564.49638,    NaN,    NaN,-0.01572
 500,+1,  155, 5341,500.03482,    NaN,564.53892,    NaN,    NaN, 0.15850
 500,+1,  170, 5341,500.03772,    NaN,564.56663,    NaN,    NaN,-0.02532
 500,+1,  186, 5341,500.04063,    NaN,564.58353,    NaN,    NaN,-0.27659
 500,+1,  201, 5341,500.04353,    NaN,564.64612,    NaN,    NaN, 0.06844
