Brb2Rus012010,Y:\Documents\Engineering\Data\LOR\Brb2Rus012010,
UTM,17 North,(WGS 84),GEOID03 (Conus)
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,0,0,0,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
11641,RCL,+38.400879808,-82.587583431,465.422,13948424.041,1185602.952,566.294,6.995,14:43:22 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11642,RCL,+38.400885351,-82.587601742,465.445,13948426.149,1185597.740,566.317,6.995,14:43:22 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11643,RCL,+38.400892829,-82.587625881,465.455,13948428.990,1185590.872,566.327,6.995,14:43:22 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11644,RCL,+38.400900107,-82.587649734,465.459,13948431.758,1185584.083,566.330,6.995,14:43:23 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11645,RCL,+38.400907395,-82.587673327,465.481,13948434.528,1185577.369,566.352,6.995,14:43:23 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11646,RCL,+38.400914541,-82.587696714,465.487,13948437.245,1185570.714,566.359,6.995,14:43:23 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11647,RCL,+38.400921587,-82.587719808,465.509,13948439.924,1185564.142,566.380,6.995,14:43:24 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11648,RCL,+38.400928629,-82.587742726,465.535,13948442.600,1185557.620,566.406,6.995,14:43:24 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11649,RCL,+38.400933816,-82.587759722,465.529,13948444.573,1185552.783,566.400,6.995,14:43:25 20 Jan 2010,0,0,0,0.027,0.039,0.002,,,,1,11
11650,RCL,+38.400939043,-82.587776574,465.539,13948446.559,1185547.988,566.410,6.995,14:43:25 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11651,RCL,+38.400945870,-82.587798904,465.541,13948449.155,1185541.633,566.412,6.995,14:43:25 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11652,RCL,+38.400952682,-82.587821108,465.558,13948451.744,1185535.314,566.429,6.995,14:43:26 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11653,RCL,+38.400959464,-82.587843248,465.572,13948454.323,1185529.014,566.443,6.995,14:43:26 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11654,RCL,+38.400966288,-82.587865567,465.573,13948456.917,1185522.662,566.444,6.995,14:43:26 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11655,RCL,+38.400973221,-82.587888000,465.571,13948459.552,1185516.279,566.442,6.995,14:43:27 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11656,RCL,+38.400980297,-82.587910882,465.584,13948462.241,1185509.767,566.455,6.995,14:43:27 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11657,RCL,+38.400987482,-82.587934251,465.630,13948464.972,1185503.117,566.500,6.995,14:43:28 20 Jan 2010,0,0,0,0.023,0.034,0.003,,,,1,11
11658,RCL,+38.400994827,-82.587958200,465.613,13948467.764,1185496.302,566.484,6.995,14:43:28 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11659,RCL,+38.401002342,-82.587982775,465.603,13948470.621,1185489.308,566.474,6.995,14:43:28 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11660,RCL,+38.401010225,-82.588008252,465.632,13948473.617,1185482.059,566.502,6.995,14:43:29 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11661,RCL,+38.401018331,-82.588034670,465.639,13948476.699,1185474.541,566.509,6.995,14:43:29 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11662,RCL,+38.401026727,-82.588062002,465.648,13948479.890,1185466.763,566.519,6.995,14:43:29 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11663,RCL,+38.401035362,-82.588090328,465.684,13948483.174,1185458.702,566.555,6.995,14:43:30 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11664,RCL,+38.401044356,-82.588119598,465.706,13948486.593,1185450.372,566.576,6.995,14:43:30 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11665,RCL,+38.401053612,-82.588149850,465.716,13948490.112,1185441.763,566.586,6.995,14:43:31 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11666,RCL,+38.401063104,-82.588180868,465.741,13948493.721,1185432.936,566.611,6.995,14:43:31 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11667,RCL,+38.401072828,-82.588212613,465.744,13948497.418,1185423.902,566.614,6.995,14:43:31 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11668,RCL,+38.401082772,-82.588244894,465.766,13948501.197,1185414.716,566.636,6.995,14:43:32 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11669,RCL,+38.401087778,-82.588261217,465.778,13948503.100,1185410.071,566.648,6.995,14:43:32 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11670,RCL,+38.401092836,-82.588277645,465.765,13948505.023,1185405.396,566.634,6.995,14:43:32 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11671,RCL,+38.401097899,-82.588294170,465.793,13948506.948,1185400.693,566.663,6.995,14:43:32 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11672,RCL,+38.401103065,-82.588310827,465.810,13948508.911,1185395.954,566.679,6.995,14:43:33 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11673,RCL,+38.401108197,-82.588327571,465.797,13948510.862,1185391.189,566.667,6.995,14:43:33 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11674,RCL,+38.401113348,-82.588344425,465.827,13948512.820,1185386.392,566.696,6.995,14:43:33 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11675,RCL,+38.401118558,-82.588361316,465.795,13948514.800,1185381.586,566.665,6.995,14:43:33 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11676,RCL,+38.401123783,-82.588378307,465.806,13948516.787,1185376.751,566.676,6.995,14:43:33 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11677,RCL,+38.401129003,-82.588395397,465.845,13948518.771,1185371.887,566.715,6.995,14:43:34 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11678,RCL,+38.401134309,-82.588412521,465.869,13948520.788,1185367.014,566.738,6.995,14:43:34 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11679,RCL,+38.401139507,-82.588429829,465.864,13948522.766,1185362.089,566.733,6.995,14:43:34 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11680,RCL,+38.401144829,-82.588447094,465.874,13948524.788,1185357.175,566.743,6.995,14:43:34 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11681,RCL,+38.401150176,-82.588464473,465.884,13948526.821,1185352.230,566.753,6.995,14:43:34 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11682,RCL,+38.401155512,-82.588481912,465.870,13948528.849,1185347.267,566.739,6.995,14:43:35 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11683,RCL,+38.401160833,-82.588499446,465.907,13948530.873,1185342.277,566.776,6.995,14:43:35 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11684,RCL,+38.401166287,-82.588517040,465.912,13948532.946,1185337.271,566.781,6.995,14:43:35 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11685,RCL,+38.401171670,-82.588534690,465.927,13948534.993,1185332.248,566.795,6.995,14:43:35 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11686,RCL,+38.401177102,-82.588552449,465.913,13948537.058,1185327.194,566.781,6.995,14:43:35 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11687,RCL,+38.401182602,-82.588570295,465.942,13948539.149,1185322.115,566.810,6.995,14:43:36 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11688,RCL,+38.401188043,-82.588588218,465.962,13948541.218,1185317.015,566.831,6.995,14:43:36 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11689,RCL,+38.401193537,-82.588606198,465.966,13948543.307,1185311.898,566.835,6.995,14:43:36 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11690,RCL,+38.401199064,-82.588624326,465.975,13948545.408,1185306.739,566.843,6.995,14:43:36 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11691,RCL,+38.401204651,-82.588642465,465.972,13948547.532,1185301.577,566.841,6.995,14:43:36 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11692,RCL,+38.401210261,-82.588660732,466.003,13948549.665,1185296.379,566.871,6.995,14:43:37 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11693,RCL,+38.401215861,-82.588679096,465.990,13948551.794,1185291.153,566.858,6.995,14:43:37 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11694,RCL,+38.401221515,-82.588697467,466.009,13948553.943,1185285.925,566.877,6.995,14:43:37 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11695,RCL,+38.401227158,-82.588716033,466.009,13948556.089,1185280.641,566.877,6.995,14:43:37 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11696,RCL,+38.401232916,-82.588734628,466.041,13948558.277,1185275.350,566.909,6.995,14:43:37 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11697,RCL,+38.401238545,-82.588753266,466.043,13948560.419,1185270.046,566.911,6.995,14:43:38 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11698,RCL,+38.401244305,-82.588772037,466.051,13948562.609,1185264.704,566.919,6.995,14:43:38 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11699,RCL,+38.401250087,-82.588790802,466.079,13948564.806,1185259.364,566.947,6.995,14:43:38 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11700,RCL,+38.401255790,-82.588809671,466.075,13948566.976,1185253.994,566.943,6.995,14:43:38 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11701,RCL,+38.401261662,-82.588828537,466.086,13948569.206,1185248.626,566.954,6.995,14:43:38 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11702,RCL,+38.401267444,-82.588847477,466.126,13948571.405,1185243.236,566.993,6.995,14:43:39 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11703,RCL,+38.401273252,-82.588866440,466.111,13948573.613,1185237.839,566.979,6.995,14:43:39 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11704,RCL,+38.401279091,-82.588885397,466.132,13948575.833,1185232.445,567.000,6.995,14:43:39 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11705,RCL,+38.401284856,-82.588904436,466.128,13948578.025,1185227.026,566.995,6.995,14:43:39 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11706,RCL,+38.401290696,-82.588923431,466.165,13948580.246,1185221.621,567.033,6.995,14:43:39 20 Jan 2010,0,0,0,0.020,0.029,0.002,,,,1,11
11707,RCL,+38.401296440,-82.588942436,466.148,13948582.430,1185216.212,567.015,6.995,14:43:40 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11708,RCL,+38.401302246,-82.588961458,466.189,13948584.638,1185210.799,567.056,6.995,14:43:40 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11709,RCL,+38.401308048,-82.588980457,466.185,13948586.845,1185205.392,567.052,6.995,14:43:40 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11710,RCL,+38.401313888,-82.588999489,466.215,13948589.065,1185199.976,567.082,6.995,14:43:40 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11711,RCL,+38.401319723,-82.589018447,466.236,13948591.283,1185194.581,567.103,6.995,14:43:40 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11712,RCL,+38.401325550,-82.589037507,466.223,13948593.498,1185189.157,567.090,6.995,14:43:41 20 Jan 2010,0,0,0,0.022,0.033,0.002,,,,1,11
11713,RCL,+38.401331372,-82.589056528,466.220,13948595.712,1185183.744,567.087,6.995,14:43:41 20 Jan 2010,0,0,0,0.022,0.033,0.002,,,,1,11
11714,RCL,+38.401337200,-82.589075550,466.238,13948597.927,1185178.331,567.105,6.995,14:43:41 20 Jan 2010,0,0,0,0.022,0.033,0.002,,,,1,11
11715,RCL,+38.401343056,-82.589094572,466.253,13948600.153,1185172.918,567.119,6.995,14:43:41 20 Jan 2010,0,0,0,0.022,0.033,0.002,,,,1,11
11716,RCL,+38.401348772,-82.589113689,466.267,13948602.329,1185167.477,567.134,6.995,14:43:41 20 Jan 2010,0,0,0,0.022,0.033,0.002,,,,1,11
11717,RCL,+38.401354653,-82.589132729,466.284,13948604.564,1185162.059,567.151,6.995,14:43:41 20 Jan 2010,0,0,0,0.022,0.033,0.002,,,,1,11
11718,RCL,+38.401360524,-82.589151782,466.253,13948606.795,1185156.637,567.119,6.995,14:43:42 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11719,RCL,+38.401366368,-82.589170903,466.298,13948609.018,1185151.196,567.164,6.995,14:43:42 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11720,RCL,+38.401372141,-82.589190010,466.281,13948611.214,1185145.758,567.148,6.995,14:43:42 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11721,RCL,+38.401378047,-82.589209134,466.275,13948613.458,1185140.316,567.141,6.995,14:43:42 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11722,RCL,+38.401383874,-82.589228256,466.306,13948615.674,1185134.874,567.173,6.995,14:43:42 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11723,RCL,+38.401389749,-82.589247397,466.328,13948617.908,1185129.427,567.195,6.995,14:43:43 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11724,RCL,+38.401395611,-82.589266512,466.311,13948620.136,1185123.987,567.177,6.995,14:43:43 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11725,RCL,+38.401401442,-82.589285676,466.354,13948622.354,1185118.534,567.220,6.995,14:43:43 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11726,RCL,+38.401407196,-82.589304785,466.366,13948624.543,1185113.095,567.232,6.995,14:43:43 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11727,RCL,+38.401413140,-82.589323900,466.336,13948626.801,1185107.656,567.202,6.995,14:43:44 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11728,RCL,+38.401418934,-82.589342988,466.390,13948629.005,1185102.224,567.256,6.995,14:43:44 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11729,RCL,+38.401424782,-82.589362081,466.371,13948631.228,1185096.790,567.237,6.995,14:43:44 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11730,RCL,+38.401430606,-82.589381155,466.372,13948633.443,1185091.362,567.237,6.995,14:43:44 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11731,RCL,+38.401436407,-82.589400155,466.390,13948635.649,1185085.955,567.256,6.995,14:43:44 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11732,RCL,+38.401442369,-82.589419178,466.430,13948637.913,1185080.543,567.296,6.995,14:43:45 20 Jan 2010,0,0,0,0.019,0.028,0.003,,,,1,11
11733,RCL,+38.401448092,-82.589438190,466.435,13948640.091,1185075.132,567.300,6.995,14:43:45 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11734,RCL,+38.401453947,-82.589457183,466.482,13948642.316,1185069.727,567.347,6.995,14:43:45 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11735,RCL,+38.401459829,-82.589476150,466.474,13948644.551,1185064.330,567.340,6.995,14:43:45 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11736,RCL,+38.401465657,-82.589495169,466.484,13948646.767,1185058.918,567.350,6.995,14:43:45 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11737,RCL,+38.401471496,-82.589514112,466.511,13948648.986,1185053.527,567.376,6.995,14:43:45 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11738,RCL,+38.401477289,-82.589533142,466.510,13948651.189,1185048.112,567.375,6.995,14:43:46 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11739,RCL,+38.401483173,-82.589552108,466.514,13948653.425,1185042.715,567.379,6.995,14:43:46 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11740,RCL,+38.401488960,-82.589571186,466.552,13948655.626,1185037.285,567.418,6.995,14:43:46 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11741,RCL,+38.401494879,-82.589590165,466.552,13948657.875,1185031.885,567.417,6.995,14:43:46 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11742,RCL,+38.401500676,-82.589609307,466.554,13948660.080,1185026.437,567.419,6.995,14:43:46 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11743,RCL,+38.401506557,-82.589628358,466.577,13948662.315,1185021.016,567.442,6.995,14:43:47 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11744,RCL,+38.401512373,-82.589647487,466.581,13948664.527,1185015.572,567.446,6.995,14:43:47 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11745,RCL,+38.401518256,-82.589666634,466.611,13948666.764,1185010.124,567.476,6.995,14:43:47 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11746,RCL,+38.401524129,-82.589685805,466.627,13948668.997,1185004.668,567.492,6.995,14:43:47 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11747,RCL,+38.401529909,-82.589705074,466.612,13948671.196,1184999.184,567.477,6.995,14:43:47 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11748,RCL,+38.401535870,-82.589724238,466.615,13948673.461,1184993.731,567.480,6.995,14:43:48 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11749,RCL,+38.401541763,-82.589743521,466.651,13948675.701,1184988.243,567.516,6.995,14:43:48 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11750,RCL,+38.401547742,-82.589762821,466.649,13948677.974,1184982.752,567.513,6.995,14:43:48 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11751,RCL,+38.401553576,-82.589782158,466.665,13948680.193,1184977.248,567.529,6.995,14:43:48 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11752,RCL,+38.401559545,-82.589801492,466.695,13948682.462,1184971.747,567.559,6.995,14:43:48 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11753,RCL,+38.401565539,-82.589820903,466.714,13948684.740,1184966.223,567.578,6.995,14:43:49 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11754,RCL,+38.401571442,-82.589840331,466.731,13948686.985,1184960.694,567.595,6.995,14:43:49 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11755,RCL,+38.401577382,-82.589859769,466.745,13948689.244,1184955.162,567.609,6.995,14:43:49 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11756,RCL,+38.401583416,-82.589879232,466.773,13948691.536,1184949.624,567.637,6.995,14:43:49 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11757,RCL,+38.401589314,-82.589898813,466.781,13948693.780,1184944.051,567.645,6.995,14:43:49 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11758,RCL,+38.401595337,-82.589918296,466.770,13948696.070,1184938.507,567.634,6.995,14:43:50 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11759,RCL,+38.401601344,-82.589937838,466.800,13948698.353,1184932.946,567.664,6.995,14:43:50 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11760,RCL,+38.401607298,-82.589957471,466.796,13948700.618,1184927.359,567.659,6.995,14:43:50 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11761,RCL,+38.401613367,-82.589977006,466.816,13948702.924,1184921.800,567.680,6.995,14:43:50 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11762,RCL,+38.401619337,-82.589996627,466.846,13948705.194,1184916.217,567.710,6.995,14:43:50 20 Jan 2010,0,0,0,0.026,0.037,0.003,,,,1,11
11763,RCL,+38.401625394,-82.590016285,466.862,13948707.497,1184910.623,567.725,6.995,14:43:51 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11764,RCL,+38.401631414,-82.590035970,466.901,13948709.785,1184905.021,567.765,6.995,14:43:51 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11765,RCL,+38.401637493,-82.590055603,466.909,13948712.096,1184899.434,567.773,6.995,14:43:51 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11766,RCL,+38.401643501,-82.590075308,466.910,13948714.380,1184893.826,567.773,6.995,14:43:51 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11767,RCL,+38.401649557,-82.590095013,466.952,13948716.683,1184888.219,567.815,6.995,14:43:51 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11768,RCL,+38.401655586,-82.590114754,466.966,13948718.975,1184882.601,567.829,6.995,14:43:51 20 Jan 2010,0,0,0,0.027,0.039,0.003,,,,1,11
11769,RCL,+38.401661632,-82.590134418,466.966,13948721.273,1184877.006,567.829,6.995,14:43:52 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11770,RCL,+38.401667637,-82.590154103,466.986,13948723.557,1184871.403,567.849,6.995,14:43:52 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11771,RCL,+38.401673699,-82.590173815,466.993,13948725.861,1184865.794,567.856,6.995,14:43:52 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11772,RCL,+38.401679679,-82.590193517,467.018,13948728.136,1184860.187,567.881,6.995,14:43:52 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11773,RCL,+38.401685734,-82.590213160,467.038,13948730.437,1184854.598,567.901,6.995,14:43:52 20 Jan 2010,0,0,0,0.023,0.034,0.002,,,,1,11
11774,RCL,+38.401691772,-82.590232747,467.030,13948732.732,1184849.024,567.892,6.995,14:43:53 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11775,RCL,+38.401697764,-82.590252404,467.070,13948735.011,1184843.430,567.933,6.995,14:43:53 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11776,RCL,+38.401703810,-82.590272028,467.069,13948737.309,1184837.845,567.931,6.995,14:43:53 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11777,RCL,+38.401709787,-82.590291653,467.069,13948739.582,1184832.261,567.932,6.995,14:43:53 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11778,RCL,+38.401715793,-82.590311172,467.104,13948741.865,1184826.706,567.967,6.995,14:43:53 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11779,RCL,+38.401721754,-82.590330742,467.119,13948744.132,1184821.137,567.982,6.995,14:43:54 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11780,RCL,+38.401727718,-82.590350115,467.118,13948746.399,1184815.624,567.980,6.995,14:43:54 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11781,RCL,+38.401733614,-82.590369522,467.112,13948748.642,1184810.101,567.975,6.995,14:43:54 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11782,RCL,+38.401739415,-82.590388738,467.127,13948750.849,1184804.632,567.989,6.995,14:43:54 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11783,RCL,+38.401745327,-82.590407847,467.133,13948753.095,1184799.195,567.995,6.995,14:43:54 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11784,RCL,+38.401751172,-82.590426842,467.130,13948755.317,1184793.789,567.993,6.995,14:43:55 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11785,RCL,+38.401756974,-82.590445744,467.140,13948757.523,1184788.411,568.002,6.995,14:43:55 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11786,RCL,+38.401762689,-82.590464454,467.126,13948759.696,1184783.086,567.988,6.995,14:43:55 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11787,RCL,+38.401768475,-82.590483068,467.200,13948761.895,1184777.790,568.062,6.995,14:43:55 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11788,RCL,+38.401774076,-82.590501656,467.133,13948764.026,1184772.499,567.995,6.995,14:43:55 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11789,RCL,+38.401779719,-82.590520027,467.162,13948766.171,1184767.272,568.023,6.995,14:43:56 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11790,RCL,+38.401785345,-82.590538300,467.186,13948768.310,1184762.072,568.047,6.995,14:43:56 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11791,RCL,+38.401790919,-82.590556498,467.180,13948770.429,1184756.893,568.041,6.995,14:43:56 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11792,RCL,+38.401796398,-82.590574475,467.172,13948772.513,1184751.777,568.033,6.995,14:43:56 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11793,RCL,+38.401801874,-82.590592324,467.195,13948774.594,1184746.698,568.056,6.995,14:43:56 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11794,RCL,+38.401807431,-82.590610183,467.169,13948776.706,1184741.616,568.030,6.995,14:43:57 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11795,RCL,+38.401812810,-82.590627829,467.195,13948778.751,1184736.595,568.056,6.995,14:43:57 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11796,RCL,+38.401818157,-82.590645305,467.207,13948780.784,1184731.622,568.068,6.995,14:43:57 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11797,RCL,+38.401823575,-82.590662711,467.255,13948782.843,1184726.669,568.116,6.995,14:43:57 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11798,RCL,+38.401828823,-82.590680078,467.266,13948784.839,1184721.726,568.127,6.995,14:43:57 20 Jan 2010,0,0,0,0.023,0.033,0.002,,,,1,11
11799,RCL,+38.401834127,-82.590697169,467.267,13948786.855,1184716.863,568.129,6.995,14:43:58 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11800,RCL,+38.401839219,-82.590714152,467.265,13948788.793,1184712.029,568.126,6.995,14:43:58 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11801,RCL,+38.401844416,-82.590730811,467.275,13948790.767,1184707.289,568.136,6.995,14:43:58 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
11802,RCL,+38.401849468,-82.590747176,467.298,13948792.687,1184702.633,568.159,6.995,14:43:58 20 Jan 2010,0,0,0,0.019,0.028,0.002,,,,1,11
