Brb2Rus012010,Y:\Documents\Engineering\Data\LOR\Brb2Rus012010,
UTM,17 North,(WGS 84),GEOID03 (Conus)
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,0,0,0,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
4747,RailT2,+38.416588590,-82.376533277,467.873,13953171.322,1246153.242,569.390,6.995,11:49:56 20 Jan 2010,0,0,0,0.042,0.054,0.004,,,,1,11
4748,RailT2,+38.416585469,-82.376566625,467.924,13953170.328,1246143.673,569.441,6.995,11:49:56 20 Jan 2010,0,0,0,0.042,0.054,0.004,,,,1,11
4749,RailT2,+38.416582328,-82.376600304,467.941,13953169.329,1246134.009,569.458,6.995,11:49:57 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4750,RailT2,+38.416579316,-82.376633981,467.983,13953168.376,1246124.347,569.500,6.995,11:49:57 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4751,RailT2,+38.416576234,-82.376667700,468.029,13953167.398,1246114.672,569.546,6.995,11:49:58 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4752,RailT2,+38.416573146,-82.376701330,468.086,13953166.418,1246105.022,569.603,6.995,11:49:58 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4753,RailT2,+38.416569938,-82.376735017,468.111,13953165.394,1246095.356,569.627,6.995,11:49:58 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4754,RailT2,+38.416566788,-82.376768546,468.190,13953164.391,1246085.735,569.707,6.995,11:49:59 20 Jan 2010,0,0,0,0.042,0.054,0.004,,,,1,11
4755,RailT2,+38.416563720,-82.376801847,468.226,13953163.416,1246076.180,569.743,6.995,11:49:59 20 Jan 2010,0,0,0,0.042,0.054,0.004,,,,1,11
4756,RailT2,+38.416560755,-82.376834833,468.280,13953162.478,1246066.716,569.796,6.995,11:50:00 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4757,RailT2,+38.416557780,-82.376867601,468.323,13953161.535,1246057.314,569.840,6.995,11:50:00 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4758,RailT2,+38.416554743,-82.376900081,468.385,13953160.568,1246047.994,569.901,6.995,11:50:00 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4759,RailT2,+38.416551701,-82.376932615,468.431,13953159.600,1246038.659,569.948,6.995,11:50:01 20 Jan 2010,0,0,0,0.042,0.054,0.004,,,,1,11
4760,RailT2,+38.416548765,-82.376965166,468.484,13953158.670,1246029.319,570.000,6.995,11:50:01 20 Jan 2010,0,0,0,0.042,0.054,0.004,,,,1,11
4761,RailT2,+38.416545683,-82.376998012,468.512,13953157.689,1246019.894,570.028,6.995,11:50:02 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4762,RailT2,+38.416542501,-82.377031187,468.585,13953156.672,1246010.375,570.101,6.995,11:50:02 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4763,RailT2,+38.416539506,-82.377064678,468.611,13953155.725,1246000.765,570.126,6.995,11:50:02 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4764,RailT2,+38.416536412,-82.377098375,468.659,13953154.743,1245991.097,570.175,6.995,11:50:03 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4765,RailT2,+38.416533308,-82.377131856,468.665,13953153.756,1245981.490,570.180,6.995,11:50:03 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4766,RailT2,+38.416530141,-82.377165164,468.737,13953152.746,1245971.932,570.253,6.995,11:50:04 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4767,RailT2,+38.416527011,-82.377198176,468.784,13953151.748,1245962.460,570.300,6.995,11:50:04 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4768,RailT2,+38.416524046,-82.377230922,468.787,13953150.808,1245953.064,570.303,6.995,11:50:04 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4769,RailT2,+38.416521107,-82.377263394,468.779,13953149.877,1245943.747,570.294,6.995,11:50:05 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4770,RailT2,+38.416518098,-82.377295548,468.806,13953148.919,1245934.521,570.321,6.995,11:50:05 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4771,RailT2,+38.416515119,-82.377327485,468.869,13953147.971,1245925.357,570.385,6.995,11:50:06 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4772,RailT2,+38.416512206,-82.377359207,468.879,13953147.047,1245916.255,570.394,6.995,11:50:06 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4773,RailT2,+38.416510014,-82.377382776,468.931,13953146.349,1245909.492,570.446,6.995,11:50:07 20 Jan 2010,0,0,0,0.039,0.049,0.004,,,,1,11
4774,RailT2,+38.416507776,-82.377406409,468.933,13953145.636,1245902.711,570.448,6.995,11:50:07 20 Jan 2010,0,0,0,0.039,0.049,0.004,,,,1,11
4775,RailT2,+38.416504931,-82.377437836,468.942,13953144.735,1245893.694,570.457,6.995,11:50:07 20 Jan 2010,0,0,0,0.039,0.049,0.004,,,,1,11
4776,RailT2,+38.416502705,-82.377461350,468.985,13953144.025,1245886.946,570.500,6.995,11:50:08 20 Jan 2010,0,0,0,0.042,0.053,0.004,,,,1,11
4777,RailT2,+38.416500585,-82.377484867,469.002,13953143.354,1245880.199,570.517,6.995,11:50:08 20 Jan 2010,0,0,0,0.042,0.053,0.004,,,,1,11
4778,RailT2,+38.416497626,-82.377516233,469.038,13953142.411,1245871.198,570.553,6.995,11:50:08 20 Jan 2010,0,0,0,0.042,0.053,0.004,,,,1,11
4779,RailT2,+38.416494781,-82.377547407,469.064,13953141.508,1245862.254,570.579,6.995,11:50:08 20 Jan 2010,0,0,0,0.042,0.053,0.004,,,,1,11
4780,RailT2,+38.416491843,-82.377578466,469.093,13953140.572,1245853.342,570.607,6.995,11:50:09 20 Jan 2010,0,0,0,0.038,0.049,0.004,,,,1,11
4781,RailT2,+38.416489035,-82.377609188,469.115,13953139.681,1245844.527,570.630,6.995,11:50:09 20 Jan 2010,0,0,0,0.038,0.049,0.004,,,,1,11
4782,RailT2,+38.416486233,-82.377639706,469.135,13953138.791,1245835.770,570.650,6.995,11:50:10 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4783,RailT2,+38.416483351,-82.377669892,469.180,13953137.871,1245827.108,570.695,6.995,11:50:10 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4784,RailT2,+38.416480588,-82.377699855,469.210,13953136.994,1245818.511,570.725,6.995,11:50:10 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4785,RailT2,+38.416477877,-82.377729525,469.230,13953136.134,1245809.998,570.744,6.995,11:50:11 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4786,RailT2,+38.416475218,-82.377758978,469.303,13953135.292,1245801.547,570.817,6.995,11:50:11 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4787,RailT2,+38.416472393,-82.377788119,469.263,13953134.388,1245793.185,570.777,6.995,11:50:12 20 Jan 2010,0,0,0,0.038,0.049,0.004,,,,1,11
4788,RailT2,+38.416469634,-82.377817069,469.307,13953133.507,1245784.878,570.821,6.995,11:50:12 20 Jan 2010,0,0,0,0.038,0.049,0.004,,,,1,11
4789,RailT2,+38.416467014,-82.377845719,469.392,13953132.676,1245776.657,570.906,6.995,11:50:12 20 Jan 2010,0,0,0,0.038,0.049,0.004,,,,1,11
4790,RailT2,+38.416464431,-82.377874113,469.382,13953131.857,1245768.510,570.897,6.995,11:50:13 20 Jan 2010,0,0,0,0.038,0.049,0.004,,,,1,11
4791,RailT2,+38.416461756,-82.377902240,469.433,13953131.004,1245760.439,570.947,6.995,11:50:13 20 Jan 2010,0,0,0,0.038,0.049,0.004,,,,1,11
4792,RailT2,+38.416459140,-82.377930061,469.446,13953130.171,1245752.456,570.959,6.995,11:50:14 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4793,RailT2,+38.416456653,-82.377957745,469.484,13953129.383,1245744.513,570.998,6.995,11:50:14 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4794,RailT2,+38.416454143,-82.377985087,469.513,13953128.587,1245736.668,571.027,6.995,11:50:14 20 Jan 2010,0,0,0,0.035,0.045,0.004,,,,1,11
4795,RailT2,+38.416451618,-82.378012205,469.537,13953127.784,1245728.887,571.050,6.995,11:50:15 20 Jan 2010,0,0,0,0.041,0.053,0.004,,,,1,11
4796,RailT2,+38.416449128,-82.378039126,469.555,13953126.993,1245721.162,571.068,6.995,11:50:15 20 Jan 2010,0,0,0,0.041,0.053,0.004,,,,1,11
4797,RailT2,+38.416446675,-82.378065695,469.561,13953126.213,1245713.538,571.075,6.995,11:50:16 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4798,RailT2,+38.416444332,-82.378092138,469.539,13953125.474,1245705.952,571.052,6.995,11:50:16 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4799,RailT2,+38.416441933,-82.378118306,469.588,13953124.712,1245698.443,571.101,6.995,11:50:16 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4800,RailT2,+38.416439492,-82.378143941,469.596,13953123.933,1245691.087,571.110,6.995,11:50:17 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4801,RailT2,+38.416437197,-82.378169230,469.609,13953123.206,1245683.831,571.122,6.995,11:50:17 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4802,RailT2,+38.416434938,-82.378193879,469.605,13953122.489,1245676.759,571.119,6.995,11:50:18 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4803,RailT2,+38.416432755,-82.378217462,469.673,13953121.795,1245669.992,571.186,6.995,11:50:18 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4804,RailT2,+38.416430773,-82.378239469,469.677,13953121.168,1245663.678,571.190,6.995,11:50:18 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4805,RailT2,+38.416428772,-82.378260438,469.666,13953120.529,1245657.660,571.179,6.995,11:50:19 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4806,RailT2,+38.416426843,-82.378281263,469.741,13953119.916,1245651.685,571.254,6.995,11:50:19 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4807,RailT2,+38.416425014,-82.378301872,469.718,13953119.339,1245645.772,571.231,6.995,11:50:20 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4808,RailT2,+38.416423004,-82.378322513,469.807,13953118.695,1245639.849,571.320,6.995,11:50:20 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4809,RailT2,+38.416420993,-82.378343316,469.799,13953118.052,1245633.879,571.312,6.995,11:50:20 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4810,RailT2,+38.416418902,-82.378364435,469.777,13953117.381,1245627.819,571.289,6.995,11:50:21 20 Jan 2010,0,0,0,0.037,0.047,0.004,,,,1,11
4811,RailT2,+38.416417070,-82.378385592,469.821,13953116.805,1245621.749,571.334,6.995,11:50:21 20 Jan 2010,0,0,0,0.037,0.047,0.004,,,,1,11
4812,RailT2,+38.416415187,-82.378406607,469.848,13953116.209,1245615.719,571.361,6.995,11:50:22 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4813,RailT2,+38.416413295,-82.378427474,469.821,13953115.610,1245609.732,571.334,6.995,11:50:22 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4814,RailT2,+38.416411531,-82.378448282,469.856,13953115.057,1245603.762,571.369,6.995,11:50:22 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4815,RailT2,+38.416409664,-82.378468842,469.825,13953114.465,1245597.863,571.337,6.995,11:50:23 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4816,RailT2,+38.416407879,-82.378489282,469.853,13953113.903,1245591.999,571.365,6.995,11:50:23 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4817,RailT2,+38.416405955,-82.378509798,469.886,13953113.290,1245586.112,571.399,6.995,11:50:24 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4818,RailT2,+38.416404213,-82.378530530,469.943,13953112.745,1245580.164,571.456,6.995,11:50:24 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4819,RailT2,+38.416402221,-82.378551287,469.922,13953112.108,1245574.208,571.434,6.995,11:50:24 20 Jan 2010,0,0,0,0.038,0.048,0.004,,,,1,11
4820,RailT2,+38.416400401,-82.378572339,469.934,13953111.536,1245568.168,571.446,6.995,11:50:25 20 Jan 2010,0,0,0,0.040,0.051,0.004,,,,1,11
4821,RailT2,+38.416398597,-82.378593447,469.987,13953110.970,1245562.112,571.500,6.995,11:50:25 20 Jan 2010,0,0,0,0.040,0.051,0.004,,,,1,11
4822,RailT2,+38.416396651,-82.378614863,470.008,13953110.353,1245555.967,571.520,6.995,11:50:26 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4823,RailT2,+38.416394677,-82.378636528,470.029,13953109.727,1245549.751,571.541,6.995,11:50:26 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4824,RailT2,+38.416392710,-82.378658482,470.004,13953109.105,1245543.452,571.517,6.995,11:50:26 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4825,RailT2,+38.416390705,-82.378680953,470.060,13953108.471,1245537.005,571.573,6.995,11:50:27 20 Jan 2010,0,0,0,0.037,0.048,0.004,,,,1,11
4826,RailT2,+38.416388703,-82.378703846,470.082,13953107.841,1245530.437,571.595,6.995,11:50:27 20 Jan 2010,0,0,0,0.037,0.048,0.004,,,,1,11
4827,RailT2,+38.416386730,-82.378727242,470.134,13953107.222,1245523.725,571.646,6.995,11:50:28 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4828,RailT2,+38.416384668,-82.378751132,470.104,13953106.574,1245516.870,571.616,6.995,11:50:28 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4829,RailT2,+38.416382544,-82.378775788,470.178,13953105.907,1245509.797,571.690,6.995,11:50:28 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4830,RailT2,+38.416380355,-82.378801094,470.181,13953105.218,1245502.536,571.693,6.995,11:50:29 20 Jan 2010,0,0,0,0.034,0.043,0.004,,,,1,11
4831,RailT2,+38.416378184,-82.378827021,470.195,13953104.539,1245495.098,571.707,6.995,11:50:29 20 Jan 2010,0,0,0,0.034,0.043,0.004,,,,1,11
4832,RailT2,+38.416375858,-82.378853701,470.230,13953103.806,1245487.443,571.742,6.995,11:50:30 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4833,RailT2,+38.416373578,-82.378880906,470.220,13953103.092,1245479.639,571.731,6.995,11:50:30 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4834,RailT2,+38.416371255,-82.378908733,470.223,13953102.366,1245471.656,571.734,6.995,11:50:30 20 Jan 2010,0,0,0,0.041,0.052,0.004,,,,1,11
4835,RailT2,+38.416368945,-82.378936937,470.284,13953101.646,1245463.564,571.795,6.995,11:50:31 20 Jan 2010,0,0,0,0.034,0.043,0.004,,,,1,11
4836,RailT2,+38.416366591,-82.378965410,470.257,13953100.911,1245455.396,571.768,6.995,11:50:31 20 Jan 2010,0,0,0,0.034,0.043,0.004,,,,1,11
4837,RailT2,+38.416364240,-82.378994293,470.292,13953100.179,1245447.110,571.803,6.995,11:50:32 20 Jan 2010,0,0,0,0.034,0.043,0.004,,,,1,11
4838,RailT2,+38.416361924,-82.379023323,470.298,13953099.460,1245438.783,571.809,6.995,11:50:32 20 Jan 2010,0,0,0,0.034,0.043,0.004,,,,1,11
4839,RailT2,+38.416359594,-82.379052537,470.328,13953098.737,1245430.402,571.840,6.995,11:50:32 20 Jan 2010,0,0,0,0.034,0.043,0.004,,,,1,11
4840,RailT2,+38.416357297,-82.379081850,470.325,13953098.026,1245421.993,571.836,6.995,11:50:33 20 Jan 2010,0,0,0,0.040,0.050,0.004,,,,1,11
4841,RailT2,+38.416355039,-82.379111492,470.349,13953097.331,1245413.491,571.860,6.995,11:50:33 20 Jan 2010,0,0,0,0.040,0.050,0.004,,,,1,11
4842,RailT2,+38.416352854,-82.379141434,470.346,13953096.664,1245404.903,571.857,6.995,11:50:34 20 Jan 2010,0,0,0,0.040,0.051,0.004,,,,1,11
4843,RailT2,+38.416350641,-82.379171671,470.364,13953095.988,1245396.230,571.875,6.995,11:50:34 20 Jan 2010,0,0,0,0.040,0.051,0.004,,,,1,11
4844,RailT2,+38.416348545,-82.379202077,470.364,13953095.355,1245387.509,571.875,6.995,11:50:34 20 Jan 2010,0,0,0,0.040,0.051,0.004,,,,1,11
4845,RailT2,+38.416346593,-82.379232667,470.399,13953094.775,1245378.736,571.910,6.995,11:50:35 20 Jan 2010,0,0,0,0.033,0.042,0.003,,,,1,11
4846,RailT2,+38.416344485,-82.379263306,470.382,13953094.139,1245369.949,571.892,6.995,11:50:35 20 Jan 2010,0,0,0,0.033,0.042,0.003,,,,1,11
4847,RailT2,+38.416342910,-82.379286322,470.388,13953093.664,1245363.348,571.899,6.995,11:50:36 20 Jan 2010,0,0,0,0.033,0.042,0.003,,,,1,11
4848,RailT2,+38.416341411,-82.379309466,470.414,13953093.218,1245356.711,571.925,6.995,11:50:36 20 Jan 2010,0,0,0,0.033,0.042,0.003,,,,1,11
4849,RailT2,+38.416339512,-82.379340446,470.456,13953092.659,1245347.827,571.967,6.995,11:50:36 20 Jan 2010,0,0,0,0.033,0.042,0.003,,,,1,11
4850,RailT2,+38.416338127,-82.379363652,470.387,13953092.255,1245341.172,571.897,6.995,11:50:37 20 Jan 2010,0,0,0,0.036,0.046,0.003,,,,1,11
4851,RailT2,+38.416336757,-82.379386936,470.437,13953091.856,1245334.495,571.948,6.995,11:50:37 20 Jan 2010,0,0,0,0.036,0.046,0.004,,,,1,11
4852,RailT2,+38.416334994,-82.379417977,470.458,13953091.347,1245325.595,571.968,6.995,11:50:37 20 Jan 2010,0,0,0,0.036,0.046,0.004,,,,1,11
4853,RailT2,+38.416333743,-82.379441180,470.455,13953090.991,1245318.942,571.966,6.995,11:50:38 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4854,RailT2,+38.416332548,-82.379464417,470.443,13953090.655,1245312.280,571.953,6.995,11:50:38 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4855,RailT2,+38.416331017,-82.379495334,470.456,13953090.230,1245303.416,571.966,6.995,11:50:38 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4856,RailT2,+38.416329896,-82.379518424,470.485,13953089.921,1245296.796,571.995,6.995,11:50:39 20 Jan 2010,0,0,0,0.040,0.051,0.004,,,,1,11
4857,RailT2,+38.416328890,-82.379541432,470.473,13953089.654,1245290.200,571.983,6.995,11:50:39 20 Jan 2010,0,0,0,0.040,0.051,0.004,,,,1,11
4858,RailT2,+38.416327521,-82.379571792,470.469,13953089.285,1245281.497,571.979,6.995,11:50:39 20 Jan 2010,0,0,0,0.040,0.051,0.004,,,,1,11
4859,RailT2,+38.416326589,-82.379594639,470.444,13953089.044,1245274.947,571.954,6.995,11:50:40 20 Jan 2010,0,0,0,0.034,0.043,0.004,,,,1,11
4860,RailT2,+38.416325713,-82.379617536,470.447,13953088.823,1245268.384,571.957,6.995,11:50:40 20 Jan 2010,0,0,0,0.034,0.043,0.003,,,,1,11
4861,RailT2,+38.416324607,-82.379648164,470.467,13953088.552,1245259.605,571.977,6.995,11:50:40 20 Jan 2010,0,0,0,0.034,0.043,0.003,,,,1,11
4862,RailT2,+38.416323887,-82.379671043,470.439,13953088.388,1245253.048,571.949,6.995,11:50:41 20 Jan 2010,0,0,0,0.033,0.043,0.003,,,,1,11
4863,RailT2,+38.416323209,-82.379693835,470.432,13953088.238,1245246.516,571.942,6.995,11:50:41 20 Jan 2010,0,0,0,0.033,0.043,0.003,,,,1,11
4864,RailT2,+38.416322274,-82.379724030,470.404,13953088.028,1245237.862,571.914,6.995,11:50:41 20 Jan 2010,0,0,0,0.033,0.043,0.003,,,,1,11
4865,RailT2,+38.416321699,-82.379746497,470.383,13953087.915,1245231.424,571.893,6.995,11:50:42 20 Jan 2010,0,0,0,0.039,0.050,0.003,,,,1,11
4866,RailT2,+38.416321108,-82.379768918,470.422,13953087.795,1245224.998,571.932,6.995,11:50:42 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4867,RailT2,+38.416320546,-82.379798629,470.394,13953087.718,1245216.485,571.904,6.995,11:50:42 20 Jan 2010,0,0,0,0.039,0.050,0.004,,,,1,11
4868,RailT2,+38.416320179,-82.379820783,470.382,13953087.680,1245210.138,571.892,6.995,11:50:43 20 Jan 2010,0,0,0,0.036,0.046,0.004,,,,1,11
4869,RailT2,+38.416319838,-82.379842855,470.393,13953087.650,1245203.814,571.902,6.995,11:50:43 20 Jan 2010,0,0,0,0.036,0.046,0.004,,,,1,11
4870,RailT2,+38.416319406,-82.379872113,470.378,13953087.618,1245195.431,571.887,6.995,11:50:43 20 Jan 2010,0,0,0,0.036,0.046,0.004,,,,1,11
4871,RailT2,+38.416319204,-82.379893967,470.377,13953087.638,1245189.170,571.887,6.995,11:50:44 20 Jan 2010,0,0,0,0.037,0.046,0.004,,,,1,11
4872,RailT2,+38.416319056,-82.379915722,470.332,13953087.678,1245182.938,571.841,6.995,11:50:44 20 Jan 2010,0,0,0,0.037,0.046,0.004,,,,1,11
4873,RailT2,+38.416318909,-82.379944566,470.322,13953087.748,1245174.675,571.832,6.995,11:50:44 20 Jan 2010,0,0,0,0.037,0.046,0.004,,,,1,11
4874,RailT2,+38.416318879,-82.379966106,470.317,13953087.830,1245168.505,571.827,6.995,11:50:45 20 Jan 2010,0,0,0,0.036,0.045,0.004,,,,1,11
4875,RailT2,+38.416318784,-82.379987549,470.290,13953087.887,1245162.363,571.799,6.995,11:50:45 20 Jan 2010,0,0,0,0.036,0.045,0.004,,,,1,11
4876,RailT2,+38.416318846,-82.380016096,470.265,13953088.032,1245154.187,571.774,6.995,11:50:45 20 Jan 2010,0,0,0,0.036,0.045,0.004,,,,1,11
4877,RailT2,+38.416318940,-82.380037334,470.259,13953088.157,1245148.104,571.768,6.995,11:50:46 20 Jan 2010,0,0,0,0.039,0.049,0.004,,,,1,11
4878,RailT2,+38.416319113,-82.380058546,470.214,13953088.311,1245142.029,571.723,6.995,11:50:46 20 Jan 2010,0,0,0,0.039,0.049,0.004,,,,1,11
4879,RailT2,+38.416319338,-82.380086810,470.231,13953088.514,1245133.934,571.740,6.995,11:50:46 20 Jan 2010,0,0,0,0.039,0.049,0.004,,,,1,11
4880,RailT2,+38.416319613,-82.380108020,470.195,13953088.705,1245127.861,571.704,6.995,11:50:47 20 Jan 2010,0,0,0,0.032,0.045,0.004,,,,1,12
4881,RailT2,+38.416319887,-82.380129122,470.173,13953088.895,1245121.818,571.682,6.995,11:50:47 20 Jan 2010,0,0,0,0.032,0.045,0.004,,,,1,12
4882,RailT2,+38.416320262,-82.380157363,470.169,13953089.153,1245113.731,571.678,6.995,11:50:47 20 Jan 2010,0,0,0,0.032,0.045,0.004,,,,1,12
4883,RailT2,+38.416320582,-82.380178446,470.144,13953089.360,1245107.694,571.653,6.995,11:50:48 20 Jan 2010,0,0,0,0.033,0.046,0.004,,,,1,12
4884,RailT2,+38.416321034,-82.380199565,470.156,13953089.615,1245101.647,571.665,6.995,11:50:48 20 Jan 2010,0,0,0,0.033,0.046,0.004,,,,1,12
4885,RailT2,+38.416321728,-82.380227718,470.106,13953089.988,1245093.587,571.615,6.995,11:50:48 20 Jan 2010,0,0,0,0.033,0.046,0.004,,,,1,12
4886,RailT2,+38.416322271,-82.380248780,470.091,13953090.277,1245087.557,571.600,6.995,11:50:49 20 Jan 2010,0,0,0,0.028,0.039,0.004,,,,1,12
4887,RailT2,+38.416322821,-82.380269808,470.085,13953090.567,1245081.537,571.594,6.995,11:50:49 20 Jan 2010,0,0,0,0.028,0.039,0.003,,,,1,12
4888,RailT2,+38.416323627,-82.380297850,470.063,13953090.981,1245073.509,571.572,6.995,11:50:49 20 Jan 2010,0,0,0,0.028,0.039,0.003,,,,1,12
4889,RailT2,+38.416324281,-82.380318932,470.059,13953091.309,1245067.475,571.568,6.995,11:50:50 20 Jan 2010,0,0,0,0.030,0.043,0.003,,,,1,12
4890,RailT2,+38.416324931,-82.380339938,470.011,13953091.636,1245061.461,571.520,6.995,11:50:50 20 Jan 2010,0,0,0,0.030,0.043,0.004,,,,1,12
4891,RailT2,+38.416326016,-82.380367946,469.971,13953092.151,1245053.445,571.480,6.995,11:50:50 20 Jan 2010,0,0,0,0.030,0.043,0.004,,,,1,12
4892,RailT2,+38.416326796,-82.380388946,469.967,13953092.525,1245047.434,571.476,6.995,11:50:51 20 Jan 2010,0,0,0,0.030,0.043,0.004,,,,1,13
4893,RailT2,+38.416327695,-82.380409938,469.931,13953092.942,1245041.426,571.440,6.995,11:50:51 20 Jan 2010,0,0,0,0.030,0.043,0.004,,,,1,13
4894,RailT2,+38.416328894,-82.380438000,469.903,13953093.499,1245033.395,571.412,6.995,11:50:51 20 Jan 2010,0,0,0,0.030,0.043,0.004,,,,1,13
4895,RailT2,+38.416329801,-82.380458999,469.910,13953093.919,1245027.385,571.418,6.995,11:50:52 20 Jan 2010,0,0,0,0.031,0.044,0.004,,,,1,13
4896,RailT2,+38.416330796,-82.380479947,469.888,13953094.371,1245021.390,571.397,6.995,11:50:52 20 Jan 2010,0,0,0,0.031,0.044,0.004,,,,1,13
4897,RailT2,+38.416332236,-82.380507939,469.836,13953095.016,1245013.380,571.344,6.995,11:50:52 20 Jan 2010,0,0,0,0.031,0.044,0.004,,,,1,13
4898,RailT2,+38.416333440,-82.380528882,469.854,13953095.544,1245007.388,571.362,6.995,11:50:53 20 Jan 2010,0,0,0,0.028,0.039,0.004,,,,1,13
4899,RailT2,+38.416334621,-82.380549914,469.828,13953096.064,1245001.370,571.336,6.995,11:50:53 20 Jan 2010,0,0,0,0.028,0.039,0.004,,,,1,13
4900,RailT2,+38.416336261,-82.380577884,469.776,13953096.781,1244993.368,571.284,6.995,11:50:53 20 Jan 2010,0,0,0,0.028,0.039,0.004,,,,1,13
4901,RailT2,+38.416337545,-82.380598835,469.755,13953097.338,1244987.374,571.263,6.995,11:50:54 20 Jan 2010,0,0,0,0.029,0.040,0.004,,,,1,13
4902,RailT2,+38.416338874,-82.380619834,469.710,13953097.913,1244981.366,571.218,6.995,11:50:54 20 Jan 2010,0,0,0,0.029,0.040,0.004,,,,1,13
4903,RailT2,+38.416340828,-82.380647795,469.670,13953098.744,1244973.368,571.178,6.995,11:50:54 20 Jan 2010,0,0,0,0.029,0.040,0.004,,,,1,13
4904,RailT2,+38.416342347,-82.380668743,469.651,13953099.387,1244967.376,571.159,6.995,11:50:55 20 Jan 2010,0,0,0,0.029,0.042,0.004,,,,1,14
4905,RailT2,+38.416343846,-82.380689704,469.666,13953100.022,1244961.380,571.174,6.995,11:50:55 20 Jan 2010,0,0,0,0.029,0.042,0.004,,,,1,14
4906,RailT2,+38.416345829,-82.380717514,469.610,13953100.864,1244953.425,571.118,6.995,11:50:55 20 Jan 2010,0,0,0,0.029,0.042,0.004,,,,1,14
