Htn2PtPl_05nov2009,Y:\Documents\Engineering\Data\LOR\CSX_OhioRsub\Htn2PtPl_05nov2009,
UTM,17 North,(WGS 84),Geoid03
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,covXX,covYY,covZZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
200_D,LRdot,+38.429527178,-82.375244550,441.799,13957876.309,1246592.651,550.619,7.435,10:25:56 5 Nov 2009,,,,0.045,0.071,0.005,,,,1,11
201_D,LRdot,+38.429533102,-82.375228313,441.821,13957878.396,1246597.333,550.641,7.435,10:25:56 5 Nov 2009,,,,0.045,0.071,0.005,,,,1,11
202_D,LRdot,+38.429539089,-82.375211783,441.804,13957880.505,1246602.099,550.623,7.435,10:25:56 5 Nov 2009,,,,0.045,0.071,0.005,,,,1,11
203_D,LRdot,+38.429545110,-82.375195302,441.823,13957882.626,1246606.852,550.643,7.435,10:25:56 5 Nov 2009,,,,0.045,0.071,0.005,,,,1,11
204_D,LRdot,+38.429551232,-82.375178732,441.791,13957884.785,1246611.631,550.611,7.435,10:25:56 5 Nov 2009,,,,0.045,0.071,0.005,,,,1,11
205_D,LRdot,+38.429557117,-82.375162119,441.767,13957886.856,1246616.420,550.587,7.435,10:25:57 5 Nov 2009,,,,0.039,0.073,0.004,,,,1,10
206_D,LRdot,+38.429563149,-82.375145462,441.681,13957888.981,1246621.223,550.501,7.435,10:25:57 5 Nov 2009,,,,0.039,0.073,0.004,,,,1,10
207_D,LRdot,+38.429569320,-82.375128739,441.769,13957891.156,1246626.046,550.589,7.435,10:25:57 5 Nov 2009,,,,0.039,0.073,0.004,,,,1,10
208_D,LRdot,+38.429575480,-82.375111779,441.852,13957893.326,1246630.936,550.672,7.435,10:25:57 5 Nov 2009,,,,0.039,0.073,0.004,,,,1,10
209_D,LRdot,+38.429581490,-82.375095244,441.793,13957895.444,1246635.704,550.613,7.435,10:25:57 5 Nov 2009,,,,0.039,0.073,0.004,,,,1,10
210_D,LRdot,+38.429587623,-82.375078729,441.775,13957897.606,1246640.467,550.595,7.435,10:25:57 5 Nov 2009,,,,0.039,0.073,0.004,,,,1,10
211_D,LRdot,+38.429593573,-82.375062157,441.819,13957899.701,1246645.245,550.640,7.435,10:25:58 5 Nov 2009,,,,0.038,0.072,0.004,,,,1,10
212_D,LRdot,+38.429599598,-82.375045669,441.785,13957901.824,1246650.000,550.605,7.435,10:25:58 5 Nov 2009,,,,0.038,0.072,0.004,,,,1,10
213_D,LRdot,+38.429605557,-82.375029290,441.838,13957903.924,1246654.723,550.658,7.435,10:25:58 5 Nov 2009,,,,0.038,0.072,0.004,,,,1,10
214_D,LRdot,+38.429611437,-82.375012852,441.716,13957905.994,1246659.462,550.537,7.435,10:25:58 5 Nov 2009,,,,0.038,0.072,0.004,,,,1,10
215_D,LRdot,+38.429617523,-82.374996590,441.770,13957908.141,1246664.152,550.590,7.435,10:25:58 5 Nov 2009,,,,0.038,0.072,0.004,,,,1,10
216_D,LRdot,+38.429623491,-82.374980180,441.852,13957910.243,1246668.884,550.671,7.435,10:25:59 5 Nov 2009,,,,0.039,0.069,0.004,,,,1,9
217_D,LRdot,+38.429629452,-82.374963854,441.870,13957912.344,1246673.592,550.690,7.435,10:25:59 5 Nov 2009,,,,0.039,0.069,0.004,,,,1,9
218_D,LRdot,+38.429635386,-82.374947528,441.884,13957914.434,1246678.299,550.704,7.435,10:25:59 5 Nov 2009,,,,0.039,0.069,0.004,,,,1,9
219_D,LRdot,+38.429641322,-82.374931184,441.872,13957916.526,1246683.012,550.692,7.435,10:25:59 5 Nov 2009,,,,0.039,0.069,0.004,,,,1,9
220_D,LRdot,+38.429647240,-82.374914867,441.856,13957918.610,1246687.717,550.676,7.435,10:25:59 5 Nov 2009,,,,0.039,0.069,0.004,,,,1,9
221_D,LRdot,+38.429653159,-82.374898532,441.864,13957920.696,1246692.427,550.684,7.435,10:26:00 5 Nov 2009,,,,0.040,0.070,0.004,,,,1,8
222_D,LRdot,+38.429659075,-82.374882255,441.886,13957922.780,1246697.121,550.706,7.435,10:26:00 5 Nov 2009,,,,0.040,0.070,0.004,,,,1,8
223_D,LRdot,+38.429665030,-82.374865956,441.882,13957924.878,1246701.821,550.702,7.435,10:26:00 5 Nov 2009,,,,0.040,0.070,0.004,,,,1,8
224_D,LRdot,+38.429670927,-82.374849680,441.863,13957926.955,1246706.514,550.683,7.435,10:26:00 5 Nov 2009,,,,0.040,0.070,0.004,,,,1,8
225_D,LRdot,+38.429676886,-82.374833388,441.863,13957929.055,1246711.212,550.683,7.435,10:26:00 5 Nov 2009,,,,0.040,0.070,0.004,,,,1,8
226_D,LRdot,+38.429682834,-82.374817166,441.915,13957931.151,1246715.890,550.736,7.435,10:26:01 5 Nov 2009,,,,0.040,0.069,0.004,,,,1,8
227_D,LRdot,+38.429688788,-82.374800898,441.933,13957933.250,1246720.581,550.754,7.435,10:26:01 5 Nov 2009,,,,0.040,0.069,0.004,,,,1,8
228_D,LRdot,+38.429694762,-82.374784606,441.945,13957935.355,1246725.279,550.765,7.435,10:26:01 5 Nov 2009,,,,0.040,0.069,0.004,,,,1,8
229_D,LRdot,+38.429700673,-82.374768329,441.963,13957937.437,1246729.973,550.784,7.435,10:26:01 5 Nov 2009,,,,0.040,0.069,0.004,,,,1,8
230_D,LRdot,+38.429706642,-82.374751976,441.980,13957939.541,1246734.689,550.801,7.435,10:26:01 5 Nov 2009,,,,0.040,0.069,0.004,,,,1,8
231_D,LRdot,+38.429712556,-82.374735637,441.934,13957941.624,1246739.400,550.754,7.435,10:26:01 5 Nov 2009,,,,0.040,0.069,0.004,,,,1,8
232_D,LRdot,+38.429718504,-82.374719320,441.950,13957943.720,1246744.105,550.771,7.435,10:26:02 5 Nov 2009,,,,0.037,0.065,0.003,,,,1,8
233_D,LRdot,+38.429724504,-82.374702979,441.927,13957945.835,1246748.817,550.748,7.435,10:26:02 5 Nov 2009,,,,0.037,0.065,0.003,,,,1,8
234_D,LRdot,+38.429730459,-82.374686581,441.942,13957947.932,1246753.545,550.762,7.435,10:26:02 5 Nov 2009,,,,0.037,0.065,0.003,,,,1,8
235_D,LRdot,+38.429736442,-82.374670169,441.955,13957950.041,1246758.278,550.776,7.435,10:26:02 5 Nov 2009,,,,0.037,0.065,0.003,,,,1,8
236_D,LRdot,+38.429742456,-82.374653812,441.926,13957952.160,1246762.995,550.747,7.435,10:26:02 5 Nov 2009,,,,0.037,0.065,0.003,,,,1,8
237_D,LRdot,+38.429748451,-82.374637331,441.933,13957954.272,1246767.747,550.754,7.435,10:26:02 5 Nov 2009,,,,0.037,0.065,0.003,,,,1,8
238_D,LRdot,+38.429754383,-82.374620957,441.933,13957956.362,1246772.469,550.754,7.435,10:26:02 5 Nov 2009,,,,0.037,0.065,0.003,,,,1,8
239_D,LRdot,+38.429760415,-82.374604468,441.926,13957958.488,1246777.224,550.747,7.435,10:26:02 5 Nov 2009,,,,0.037,0.065,0.003,,,,1,8
240_D,LRdot,+38.429766369,-82.374587993,441.932,13957960.585,1246781.974,550.753,7.435,10:26:02 5 Nov 2009,,,,0.037,0.065,0.003,,,,1,8
241_D,LRdot,+38.429772365,-82.374571452,441.988,13957962.697,1246786.744,550.809,7.435,10:26:02 5 Nov 2009,,,,0.037,0.065,0.003,,,,1,8
242_D,LRdot,+38.429778443,-82.374555039,441.997,13957964.840,1246791.477,550.818,7.435,10:26:04 5 Nov 2009,,,,0.039,0.071,0.004,,,,1,9
243_D,LRdot,+38.429784466,-82.374538530,441.978,13957966.962,1246796.237,550.799,7.435,10:26:04 5 Nov 2009,,,,0.039,0.071,0.004,,,,1,9
244_D,LRdot,+38.429790497,-82.374522010,441.972,13957969.087,1246801.001,550.793,7.435,10:26:04 5 Nov 2009,,,,0.039,0.071,0.004,,,,1,9
245_D,LRdot,+38.429796411,-82.374505462,441.946,13957971.170,1246805.772,550.767,7.435,10:26:04 5 Nov 2009,,,,0.039,0.071,0.004,,,,1,9
246_D,LRdot,+38.429802421,-82.374488846,441.960,13957973.287,1246810.563,550.781,7.435,10:26:04 5 Nov 2009,,,,0.039,0.071,0.004,,,,1,9
247_D,LRdot,+38.429808493,-82.374472475,441.940,13957975.427,1246815.285,550.762,7.435,10:26:04 5 Nov 2009,,,,0.039,0.071,0.004,,,,1,9
248_D,LRdot,+38.429814527,-82.374456028,441.949,13957977.554,1246820.027,550.770,7.435,10:26:04 5 Nov 2009,,,,0.039,0.071,0.004,,,,1,9
249_D,LRdot,+38.429820331,-82.374439409,441.962,13957979.596,1246824.818,550.783,7.435,10:26:04 5 Nov 2009,,,,0.039,0.071,0.004,,,,1,9
250_D,LRdot,+38.429826442,-82.374422952,441.938,13957981.751,1246829.564,550.760,7.435,10:26:04 5 Nov 2009,,,,0.039,0.071,0.004,,,,1,9
251_D,LRdot,+38.429832335,-82.374406429,441.961,13957983.825,1246834.328,550.782,7.435,10:26:06 5 Nov 2009,,,,0.037,0.067,0.004,,,,1,9
252_D,LRdot,+38.429838415,-82.374389970,441.928,13957985.969,1246839.074,550.749,7.435,10:26:06 5 Nov 2009,,,,0.037,0.067,0.004,,,,1,9
253_D,LRdot,+38.429844398,-82.374373401,441.976,13957988.076,1246843.852,550.798,7.435,10:26:06 5 Nov 2009,,,,0.037,0.067,0.004,,,,1,9
