1Mar2010_C&O,X:\Documents\Engineering\Data\LOR\1Mar2010_C&O,
UTM,17 North,(WGS 84),GEOID03 (Conus)
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,covXX,covYY,covZZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
186,leftRail,+38.429239005,-82.376036112,449.443,13957774.778,1246364.398,550.549,7.435,12:28:11 1 Mar 2010,0.000,0.000,0.000,0.026,0.030,0.002,,,,1,11
187,leftRail,+38.429245169,-82.376019086,449.420,13957776.950,1246369.307,550.526,7.435,12:28:12 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
188,leftRail,+38.429251359,-82.376002033,449.479,13957779.131,1246374.224,550.585,7.435,12:28:12 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
189,leftRail,+38.429257640,-82.375984917,449.472,13957781.344,1246379.160,550.578,7.435,12:28:13 1 Mar 2010,0.000,0.000,0.000,0.023,0.027,0.002,,,,1,11
190,leftRail,+38.429263890,-82.375967801,449.435,13957783.546,1246384.096,550.541,7.435,12:28:13 1 Mar 2010,0.000,0.000,0.000,0.023,0.027,0.002,,,,1,11
191,leftRail,+38.429270174,-82.375950567,449.465,13957785.760,1246389.066,550.571,7.435,12:28:13 1 Mar 2010,0.000,0.000,0.000,0.023,0.027,0.002,,,,1,11
192,leftRail,+38.429276437,-82.375933367,449.452,13957787.967,1246394.025,550.558,7.435,12:28:14 1 Mar 2010,0.000,0.000,0.000,0.020,0.023,0.002,,,,1,11
193,leftRail,+38.429282827,-82.375916091,449.451,13957790.220,1246399.007,550.557,7.435,12:28:14 1 Mar 2010,0.000,0.000,0.000,0.020,0.023,0.002,,,,1,11
194,leftRail,+38.429289142,-82.375898709,449.470,13957792.444,1246404.020,550.576,7.435,12:28:15 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
195,leftRail,+38.429295437,-82.375881300,449.474,13957794.662,1246409.040,550.581,7.435,12:28:15 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
196,leftRail,+38.429301818,-82.375863786,449.488,13957796.910,1246414.090,550.595,7.435,12:28:15 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
197,leftRail,+38.429308135,-82.375846340,449.472,13957799.135,1246419.120,550.578,7.435,12:28:16 1 Mar 2010,0.000,0.000,0.000,0.026,0.030,0.002,,,,1,11
198,leftRail,+38.429314562,-82.375828827,449.477,13957801.400,1246424.171,550.583,7.435,12:28:16 1 Mar 2010,0.000,0.000,0.000,0.026,0.030,0.002,,,,1,11
199,leftRail,+38.429320935,-82.375811306,449.508,13957803.645,1246429.223,550.614,7.435,12:28:17 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
200,leftRail,+38.429327345,-82.375793723,449.456,13957805.904,1246434.293,550.563,7.435,12:28:17 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
201,leftRail,+38.429333700,-82.375776114,449.453,13957808.142,1246439.371,550.560,7.435,12:28:17 1 Mar 2010,0.000,0.000,0.000,0.018,0.021,0.002,,,,1,11
202,leftRail,+38.429340104,-82.375758587,449.439,13957810.399,1246444.425,550.546,7.435,12:28:18 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
203,leftRail,+38.429346429,-82.375741107,449.452,13957812.627,1246449.465,550.559,7.435,12:28:18 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
204,leftRail,+38.429352838,-82.375723738,449.498,13957814.886,1246454.474,550.605,7.435,12:28:19 1 Mar 2010,0.000,0.000,0.000,0.024,0.028,0.002,,,,1,11
205,leftRail,+38.429359138,-82.375706290,449.507,13957817.105,1246459.505,550.614,7.435,12:28:19 1 Mar 2010,0.000,0.000,0.000,0.024,0.028,0.002,,,,1,11
206,leftRail,+38.429365449,-82.375688891,449.518,13957819.328,1246464.522,550.625,7.435,12:28:19 1 Mar 2010,0.000,0.000,0.000,0.024,0.028,0.002,,,,1,11
207,leftRail,+38.429371826,-82.375671310,449.539,13957821.574,1246469.592,550.646,7.435,12:28:20 1 Mar 2010,0.000,0.000,0.000,0.025,0.029,0.002,,,,1,11
208,leftRail,+38.429378324,-82.375653639,449.493,13957823.865,1246474.687,550.600,7.435,12:28:20 1 Mar 2010,0.000,0.000,0.000,0.025,0.029,0.002,,,,1,11
209,leftRail,+38.429384820,-82.375635731,449.521,13957826.153,1246479.851,550.628,7.435,12:28:21 1 Mar 2010,0.000,0.000,0.000,0.024,0.028,0.002,,,,1,11
210,leftRail,+38.429391500,-82.375617493,449.503,13957828.507,1246485.110,550.610,7.435,12:28:21 1 Mar 2010,0.000,0.000,0.000,0.024,0.028,0.002,,,,1,11
211,leftRail,+38.429398154,-82.375599084,449.495,13957830.851,1246490.419,550.603,7.435,12:28:21 1 Mar 2010,0.000,0.000,0.000,0.024,0.028,0.002,,,,1,11
212,leftRail,+38.429404899,-82.375580502,449.436,13957833.227,1246495.777,550.543,7.435,12:28:22 1 Mar 2010,0.000,0.000,0.000,0.028,0.032,0.002,,,,1,11
213,leftRail,+38.429411807,-82.375561712,449.457,13957835.662,1246501.196,550.564,7.435,12:28:22 1 Mar 2010,0.000,0.000,0.000,0.028,0.032,0.002,,,,1,11
214,leftRail,+38.429418722,-82.375542685,449.434,13957838.098,1246506.682,550.541,7.435,12:28:23 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
215,leftRail,+38.429425711,-82.375523513,449.507,13957840.561,1246512.210,550.614,7.435,12:28:23 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
216,leftRail,+38.429432769,-82.375504146,449.487,13957843.047,1246517.795,550.595,7.435,12:28:23 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
217,leftRail,+38.429439890,-82.375484613,449.492,13957845.556,1246523.428,550.599,7.435,12:28:24 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
218,leftRail,+38.429447067,-82.375464983,449.497,13957848.085,1246529.088,550.605,7.435,12:28:24 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
219,leftRail,+38.429454204,-82.375445291,449.497,13957850.599,1246534.766,550.604,7.435,12:28:25 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
220,leftRail,+38.429461461,-82.375425441,449.485,13957853.157,1246540.490,550.592,7.435,12:28:25 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
221,leftRail,+38.429468634,-82.375405658,449.482,13957855.684,1246546.195,550.590,7.435,12:28:25 1 Mar 2010,0.000,0.000,0.000,0.022,0.026,0.002,,,,1,11
222,leftRail,+38.429475894,-82.375385790,449.455,13957858.242,1246551.924,550.563,7.435,12:28:26 1 Mar 2010,0.000,0.000,0.000,0.026,0.031,0.002,,,,1,11
223,leftRail,+38.429483109,-82.375365814,449.431,13957860.783,1246557.684,550.539,7.435,12:28:26 1 Mar 2010,0.000,0.000,0.000,0.026,0.031,0.002,,,,1,11
224,leftRail,+38.429490403,-82.375345872,449.463,13957863.354,1246563.435,550.571,7.435,12:28:27 1 Mar 2010,0.000,0.000,0.000,0.028,0.033,0.002,,,,1,11
225,leftRail,+38.429497712,-82.375325885,449.488,13957865.929,1246569.198,550.596,7.435,12:28:27 1 Mar 2010,0.000,0.000,0.000,0.028,0.033,0.002,,,,1,11
226,leftRail,+38.429505057,-82.375305874,449.499,13957868.517,1246574.969,550.608,7.435,12:28:27 1 Mar 2010,0.000,0.000,0.000,0.028,0.033,0.002,,,,1,11
227,leftRail,+38.429512292,-82.375286007,449.480,13957871.067,1246580.698,550.588,7.435,12:28:28 1 Mar 2010,0.000,0.000,0.000,0.018,0.022,0.002,,,,1,11
228,leftRail,+38.429519458,-82.375266193,449.557,13957873.591,1246586.411,550.666,7.435,12:28:28 1 Mar 2010,0.000,0.000,0.000,0.018,0.022,0.002,,,,1,11
229,leftRail,+38.429526636,-82.375246459,449.508,13957876.120,1246592.101,550.616,7.435,12:28:29 1 Mar 2010,0.000,0.000,0.000,0.020,0.023,0.002,,,,1,11
